id,passenger_id,flight_id,fare_class,purchase_channel,seat_zone,ticket_price,ancillaries_spend
2627,1719,99,3,2,2,489.18,56.3
2628,1380,81,1,0,0,141.34,74.93
2629,667,467,0,1,0,976.63,16.04
2630,1275,10,2,0,0,212.05,33.38
2631,560,638,2,3,2,2757.06,123.01
2632,1764,501,3,3,0,849.12,18.0
2633,1118,239,3,3,1,425.44,24.1
2634,852,367,0,0,0,220.78,11.52
2635,1738,695,0,1,0,108.37,65.46
2636,362,561,1,1,1,368.33,12.67
2637,1073,80,3,0,1,438.51,47.15
2638,1242,613,2,2,0,507.18,30.59
2639,1147,483,0,0,0,243.15,47.61
2640,1427,474,1,1,0,373.13,30.08
2641,1634,299,1,1,0,396.18,1.16
2642,1422,217,0,2,0,108.9,24.84
2643,1151,160,0,3,0,919.72,42.29
2644,201,698,0,1,1,983.57,0.0
2645,521,272,3,1,1,347.17,40.56
2646,1628,716,1,1,0,822.65,11.51
2647,898,13,0,0,1,477.98,95.57
2648,347,373,1,2,0,448.84,19.39
2649,544,4,1,2,0,167.82,3.46
2650,1378,521,0,0,0,225.27,24.84
2651,867,304,1,0,0,844.67,23.26
2652,162,142,2,1,0,2119.7,28.36
2653,1319,72,2,0,0,274.73,28.13
2654,908,450,0,3,0,612.63,74.51
2655,764,70,0,3,2,167.41,23.86
2656,1178,470,1,1,2,993.32,24.53
2657,819,604,3,3,1,1072.63,200.64
2658,963,559,0,3,0,274.7,13.29
2659,1368,240,0,4,0,513.59,56.18
2660,857,275,0,2,2,139.23,20.17
2661,547,350,1,0,0,489.05,35.48
2662,691,467,0,2,1,1016.13,31.77
2663,1078,73,0,2,0,253.8,31.95
2664,76,559,1,3,0,442.3,47.74
2665,62,583,0,1,0,587.15,35.24
2666,1247,514,0,0,1,249.79,76.6
2667,1288,63,2,1,2,301.27,17.05
2668,592,98,0,1,1,547.74,9.03
2669,1565,460,0,0,0,101.88,27.09
2670,1700,19,1,3,0,478.67,69.38
2671,1126,361,0,1,0,89.01,50.73
2672,1488,160,2,3,1,2189.46,37.27
2673,1730,468,2,0,0,993.16,59.47
2674,528,607,0,3,0,682.89,108.35
2675,262,448,1,4,0,158.86,112.38
2676,1746,367,0,0,0,266.79,38.05
2677,575,652,0,4,1,377.58,21.36
2678,1727,336,0,1,0,191.72,32.07
2679,890,584,0,4,0,968.84,50.94
2680,1399,605,1,3,0,1135.19,44.87
2681,156,481,1,0,1,128.06,13.24
2682,1722,703,0,4,1,282.12,41.64
2683,1012,411,1,1,0,88.45,132.77
2684,1316,205,0,3,0,910.47,10.54
2685,1059,643,0,0,0,831.35,27.17
2686,1281,310,3,4,0,804.4,15.42
2687,1083,555,0,0,0,322.79,14.08
2688,475,173,2,1,0,287.87,29.36
2689,1011,464,2,1,1,531.56,10.83
2690,1540,275,0,3,2,139.65,25.2
2691,122,390,1,2,0,400.76,23.08
2692,535,172,2,0,0,288.0,89.38
2693,644,632,3,2,1,318.41,91.47
2694,629,292,0,1,0,824.83,87.77
2695,459,618,0,4,0,635.94,57.85
2696,164,290,1,3,0,423.42,11.99
2697,1341,147,1,1,1,182.3,75.15
2698,923,180,1,0,1,170.12,10.16
2699,979,210,1,4,2,669.37,4.4
2700,691,467,0,2,0,927.01,34.41
2701,1238,683,1,1,1,146.09,53.42
2702,1703,399,0,0,0,831.66,25.74
2703,244,457,0,0,0,247.29,84.53
2704,1346,343,1,3,0,1572.72,22.55
2705,1040,418,0,1,2,951.05,40.34
2706,1050,429,0,3,0,511.01,9.19
2707,336,626,1,0,0,683.86,35.89
2708,1276,703,2,2,0,532.14,61.5
2709,1796,240,0,0,0,479.71,29.85
2710,212,7,0,0,1,944.69,59.22
2711,151,654,0,4,1,126.75,1.18
2712,1377,87,1,0,1,221.86,17.02
2713,974,457,0,0,0,253.8,17.21
2714,400,710,2,0,2,1266.7,30.52
2715,39,645,0,1,0,64.74,16.71
2716,701,112,1,0,0,1160.78,20.8
2717,844,434,0,0,0,957.72,2.93
2718,540,368,0,4,2,130.95,41.59
2719,513,317,2,3,1,1164.62,70.92
2720,410,501,1,1,0,376.87,44.39
2721,1064,51,1,0,1,454.15,14.33
2722,1473,72,0,1,0,113.96,6.38
2723,252,362,0,0,0,89.81,27.15
2724,1151,160,0,2,1,931.35,33.01
2725,1136,73,0,2,0,286.75,19.44
2726,697,343,1,0,1,1595.72,14.32
2727,1179,316,1,2,0,178.66,36.75
2728,378,25,1,4,0,1539.45,35.14
2729,1389,131,1,0,0,1153.07,10.4
2730,741,39,0,0,2,140.9,36.07
2731,1180,570,0,3,2,1079.47,32.26
2732,1783,10,1,3,0,166.06,33.88
2733,803,91,1,2,0,1455.42,23.12
2734,7,618,0,2,0,552.61,24.32
2735,712,402,1,1,0,249.31,121.18
2736,770,182,2,3,0,274.07,20.75
2737,1414,490,0,1,0,747.44,17.56
2738,1300,68,3,2,0,1501.15,115.81
2739,145,252,2,0,1,540.87,14.26
2740,73,319,0,0,0,888.96,9.88
2741,855,213,1,0,1,756.51,7.09
2742,1253,699,2,1,0,1655.71,36.5
2743,1707,546,2,2,1,244.02,69.9
2744,1674,251,0,0,0,908.05,24.05
2745,603,693,0,1,0,218.93,26.12
2746,825,628,1,1,1,131.62,46.16
2747,964,248,2,0,2,270.88,56.27
2748,318,77,0,3,0,219.37,7.43
2749,630,558,1,0,1,237.74,46.48
2750,1640,18,0,0,1,92.02,28.88
2751,1533,223,0,0,2,138.97,73.58
2752,1768,346,0,1,2,168.63,63.28
2753,242,194,1,3,1,153.73,129.89
2754,35,625,2,3,2,1141.26,58.28
2755,1116,22,0,1,0,977.7,83.52
2756,895,446,2,1,0,523.81,96.41
2757,516,405,1,1,0,375.53,0.0
2758,1149,283,1,4,2,657.88,35.22
2759,514,352,0,3,0,155.02,16.28
2760,1395,486,0,0,2,93.46,0.83
2761,61,541,0,0,0,204.66,10.34
2762,439,274,0,3,1,273.38,0.0
2763,212,7,1,2,0,1204.96,22.73
2764,459,618,2,1,0,1088.72,26.15
2765,956,567,0,3,1,265.87,45.37
2766,1613,702,2,0,0,1817.01,8.07
2767,992,528,2,2,0,325.05,123.8
2768,287,384,1,1,1,231.77,29.18
2769,1751,27,2,3,1,414.06,41.22
2770,148,199,1,1,0,855.59,22.38
2771,718,110,0,0,0,227.06,43.06
2772,1078,73,1,0,0,281.96,30.38
2773,83,109,2,3,0,2150.51,146.23
2774,782,652,1,2,0,388.07,24.64
2775,371,711,0,1,0,208.26,61.39
2776,1397,614,3,2,0,1629.03,37.65
2777,1078,73,1,2,0,319.99,14.85
2778,160,264,0,1,0,138.85,38.7
2779,1531,29,1,2,2,450.76,13.63
2780,883,489,3,2,1,366.09,37.85
2781,608,448,0,1,0,119.23,71.6
2782,1687,382,0,1,0,416.88,134.57
2783,401,656,0,0,0,230.55,58.03
2784,1213,666,0,0,0,590.52,14.32
2785,665,590,0,4,0,82.03,34.31
2786,893,448,2,0,0,165.23,67.11
2787,455,151,2,2,0,200.87,46.55
2788,1362,251,1,2,0,1278.52,29.43
2789,1464,680,1,2,1,199.02,43.66
2790,860,115,1,0,0,707.14,56.52
2791,455,151,3,2,0,386.96,51.5
2792,1175,531,0,1,0,169.3,47.02
2793,105,45,1,0,1,159.24,9.1
2794,1083,555,0,0,0,249.58,24.24
2795,1437,245,1,2,0,399.8,142.94
2796,1394,227,1,1,0,114.82,5.8
2797,245,22,1,0,1,1422.57,46.16
2798,750,93,2,0,2,1168.72,42.89
2799,1083,555,2,0,1,655.52,15.68
2800,1542,214,1,0,1,427.49,50.62
2801,1332,159,0,3,1,602.46,79.85
2802,1634,299,0,2,0,266.76,46.93
2803,1508,353,0,0,1,775.55,37.65
2804,194,430,0,3,0,280.31,73.8
2805,587,499,0,3,1,558.77,14.51
2806,431,201,1,0,1,1397.98,10.71
2807,463,583,0,3,0,589.59,37.97
2808,664,557,1,0,0,711.68,11.85
2809,1748,210,2,4,2,973.64,62.84
2810,1652,271,2,0,1,209.93,112.3
2811,716,181,2,3,0,268.97,57.83
2812,95,392,0,0,1,93.44,12.55
2813,1319,72,2,0,1,277.33,19.95
2814,1273,360,1,2,1,371.4,0.0
2815,281,440,2,2,0,996.56,30.86
2816,71,91,1,3,0,1477.74,9.11
2817,1165,122,0,1,0,131.44,119.17
2818,373,1,1,0,0,137.5,33.53
2819,463,583,0,4,2,755.95,19.44
2820,719,217,0,0,1,153.26,9.34
2821,29,605,0,4,0,978.45,51.05
2822,598,465,2,3,0,213.89,25.0
2823,167,96,0,2,0,82.93,40.45
2824,1509,288,1,1,0,169.84,26.48
2825,371,711,0,0,1,211.94,34.33
2826,1668,620,0,0,2,121.88,31.15
2827,749,559,3,0,0,912.51,45.64
2828,1506,655,1,1,0,1288.82,0.24
2829,52,317,1,4,0,802.07,17.8
2830,1724,52,3,2,1,763.66,97.75
2831,103,398,0,0,0,524.32,15.0
2832,1475,565,0,2,0,547.6,9.21
2833,711,251,2,4,1,2277.11,26.43
2834,395,348,0,1,1,106.19,35.02
2835,1336,570,0,0,0,831.44,20.03
2836,1544,637,1,0,2,209.86,80.29
2837,1736,332,0,2,2,104.58,49.69
2838,319,266,0,3,1,97.22,9.39
2839,453,74,2,1,2,1611.8,15.16
2840,97,698,2,1,0,1909.71,93.52
2841,955,231,0,3,0,67.83,65.47
2842,1666,419,2,2,0,587.87,30.2
2843,780,475,0,3,1,316.59,13.38
2844,954,468,1,0,0,760.2,110.4
2845,254,456,0,1,0,275.97,41.35
2846,1396,50,0,3,0,106.1,99.61
2847,635,161,2,3,0,228.31,94.88
2848,997,545,1,1,0,316.87,35.0
2849,1713,713,0,2,2,375.46,4.79
2850,539,154,0,1,1,151.62,33.23
2851,312,352,2,1,0,199.34,34.38
2852,59,617,0,3,0,610.19,9.68
2853,1146,124,0,1,0,226.6,38.62
2854,299,322,1,0,2,505.56,31.6
2855,528,607,2,3,2,1814.37,64.58
2856,515,717,0,3,0,309.9,13.59
2857,323,606,0,0,0,677.71,10.88
2858,759,232,3,3,1,371.46,82.79
2859,1084,9,0,1,1,87.66,82.43
2860,1142,583,0,3,2,700.23,26.46
2861,172,268,0,0,0,80.89,83.5
2862,981,266,0,0,1,144.75,42.3
2863,59,617,0,3,1,650.21,50.83
2864,849,345,0,3,0,296.6,60.85
2865,1704,597,1,2,0,901.21,48.6
2866,1124,552,1,2,1,180.17,91.69
2867,1009,553,1,0,1,1404.75,14.37
2868,804,578,1,0,0,1351.7,10.01
2869,757,404,3,0,0,1711.05,46.59
2870,96,627,1,2,1,348.67,116.55
2871,1070,432,1,3,0,1276.72,52.56
2872,703,353,0,4,2,1007.98,42.85
2873,668,21,2,3,1,2193.83,71.76
2874,1009,553,0,3,0,897.17,51.23
2875,1717,553,2,4,0,1999.42,75.1
2876,153,270,2,0,1,279.56,141.87
2877,838,562,1,1,0,166.22,10.17
2878,1110,503,0,0,0,154.86,6.84
2879,1201,249,2,4,0,336.5,18.68
2880,114,644,1,0,1,438.79,40.55
2881,290,346,1,0,0,145.14,43.75
2882,551,444,1,2,2,241.13,43.04
2883,193,73,1,0,1,376.37,4.54
2884,791,555,0,2,1,367.65,46.81
2885,799,82,0,0,0,56.82,29.97
2886,860,115,1,0,0,714.96,53.3
2887,725,189,1,4,0,831.72,20.86
2888,1387,186,0,1,0,79.71,36.16
2889,1774,272,3,1,0,339.79,12.65
2890,1078,73,0,1,1,312.05,49.11
2891,84,260,3,2,2,3121.96,24.68
2892,1200,29,2,1,0,545.16,59.93
2893,1230,163,2,3,1,257.84,21.49
2894,1473,72,0,0,0,161.9,31.45
2895,1742,40,0,0,0,938.01,21.34
2896,327,31,0,2,0,140.38,58.21
2897,897,180,0,1,1,107.92,27.67
2898,32,522,0,0,0,310.61,47.47
2899,591,439,0,3,2,193.29,100.86
2900,1324,635,2,2,0,1270.12,158.4
2901,1553,120,1,3,2,807.95,37.99
2902,1692,439,0,0,1,100.79,73.89
2903,1251,394,0,3,0,105.84,11.92
2904,366,558,1,0,0,217.46,16.74
2905,1342,183,1,2,1,366.79,32.33
2906,217,30,0,3,0,1026.49,34.21
2907,187,615,1,1,0,1197.89,97.05
2908,933,301,1,3,0,361.75,38.03
2909,1280,621,0,0,1,286.48,37.75
2910,1372,452,0,0,1,176.79,49.29
2911,31,684,3,0,0,277.94,65.48
2912,108,216,0,1,1,287.05,21.58
2913,775,96,0,1,1,79.51,51.92
2914,1537,337,1,0,2,229.43,68.9
2915,1564,5,0,4,1,594.98,39.96
2916,1208,660,0,2,0,239.93,0.0
2917,1343,268,0,1,1,156.09,50.5
2918,393,82,2,1,1,214.23,32.4
2919,1046,296,1,2,2,234.51,81.56
2920,1376,472,2,0,0,238.84,49.97
2921,1588,453,0,0,0,543.36,71.73
2922,27,657,2,2,2,1987.37,77.6
2923,218,507,0,0,1,122.95,12.55
2924,1312,702,0,0,2,992.04,103.89
2925,20,466,1,1,0,344.16,17.83
2926,1256,441,0,1,1,120.73,17.99
2927,378,25,0,3,0,1039.2,92.08
2928,1261,682,2,0,0,550.57,65.99
2929,1551,130,0,0,0,96.9,25.56
2930,318,77,0,1,1,235.44,67.32
2931,142,595,0,3,2,672.3,80.69
2932,207,146,0,3,0,827.92,19.21
2933,924,312,2,0,1,622.8,48.99
2934,1567,286,0,1,1,583.97,88.77
2935,1233,192,0,3,0,111.45,30.84
2936,309,706,1,0,0,178.69,67.31
2937,544,4,1,0,0,165.59,18.05
2938,797,607,2,0,1,1424.81,14.44
2939,43,529,1,1,2,195.95,77.47
2940,1562,550,0,2,2,195.49,39.72
2941,735,448,2,0,1,214.72,88.93
2942,1223,523,2,1,1,228.37,75.67
2943,857,275,0,0,0,101.22,33.45
2944,1046,296,0,0,1,143.09,20.57
2945,209,230,0,1,1,156.89,5.29
2946,16,414,0,4,1,344.92,9.28
2947,1578,253,0,2,0,349.88,16.78
2948,1703,399,2,1,1,2032.88,61.37
2949,832,156,1,2,1,188.38,33.55
2950,1430,669,0,0,1,441.53,68.85
2951,1306,331,0,3,0,35.0,8.1
2952,488,161,0,3,1,108.62,1.19
2953,75,450,0,0,0,570.07,23.79
2954,585,55,0,4,1,92.15,22.53
2955,973,594,3,0,0,307.95,54.38
2956,1799,206,0,0,1,296.17,20.7
2957,1240,22,0,4,0,983.02,44.06
2958,1408,419,1,0,0,448.05,20.09
2959,1581,589,0,1,1,102.08,23.73
2960,801,587,1,0,0,109.26,60.29
2961,1745,270,1,2,0,136.33,9.24
2962,1297,278,1,2,0,850.46,12.96
2963,1353,303,0,0,1,269.49,24.72
2964,440,617,1,4,0,763.66,5.52
2965,1104,206,2,2,2,767.73,13.54
2966,554,158,0,0,0,477.67,43.44
2967,591,439,0,1,1,90.02,0.0
2968,1666,419,2,1,1,691.49,15.49
2969,1092,452,1,3,0,363.49,21.36
2970,906,335,2,2,0,1069.62,27.87
2971,318,77,1,1,1,347.89,45.87
2972,249,250,0,0,0,545.28,30.48
2973,1524,442,2,0,0,1085.03,70.09
2974,408,498,2,3,1,214.1,30.23
2975,707,622,0,0,0,126.57,9.7
2976,1394,227,0,1,1,110.81,16.02
2977,1005,18,2,1,0,270.58,98.89
2978,1429,509,1,0,0,159.74,13.41
2979,975,83,1,0,1,512.68,14.51
2980,489,247,3,0,1,341.09,23.06
2981,44,24,2,0,1,642.98,39.0
2982,1202,445,3,1,0,1770.25,3.85
2983,1694,635,0,0,0,606.29,56.38
2984,245,22,0,2,1,990.72,26.12
2985,893,448,2,0,2,294.82,17.95
2986,5,331,2,1,0,262.28,89.99
2987,1041,341,2,2,2,718.35,17.3
2988,1179,316,1,2,1,118.89,83.5
2989,1348,451,1,3,0,773.13,14.24
2990,975,83,1,3,0,490.58,81.08
2991,1664,506,1,0,0,174.11,23.32
2992,1111,255,0,3,0,346.28,68.58
2993,1723,614,1,4,0,879.69,52.26
2994,729,356,0,0,0,469.02,18.14
2995,558,662,0,3,0,278.08,95.6
2996,43,529,0,2,0,115.47,28.74
2997,1610,274,0,3,0,275.33,26.88
2998,1786,692,0,4,0,624.97,55.3
2999,1458,55,1,2,1,217.08,27.32
3000,1176,91,3,0,2,3524.17,51.88
