id,ticket_id,passenger_id,bag_count,bag_weight,is_priority,oversize_flag,fragile_flag
2820,1908,1226,1,24.91,1,0,0
2821,1638,853,3,19.09,0,0,0
2822,2710,212,4,26.09,0,0,0
2823,2997,1610,2,15.5,0,0,0
2824,2741,855,3,18.32,0,0,0
2825,222,1765,6,28.25,0,1,1
2826,696,77,1,7.72,0,0,0
2827,881,855,5,23.64,1,0,0
2828,2093,1014,1,18.22,0,0,0
2829,2831,103,2,22.43,0,0,0
2830,495,735,2,15.09,0,0,0
2831,194,344,2,14.05,0,0,0
2832,485,543,2,10.51,0,0,0
2833,2318,765,2,14.45,0,0,0
2834,1939,545,3,20.15,0,0,0
2835,2625,1432,3,18.61,0,0,0
2836,1702,1108,2,15.27,0,0,1
2837,410,1434,2,18.26,0,0,0
2838,1370,514,2,21.68,0,0,0
2839,132,140,2,14.84,0,0,0
2840,1095,869,3,20.17,0,0,0
2841,2179,1765,2,18.74,1,0,0
2842,1425,1569,1,13.68,0,0,0
2843,1768,290,2,15.21,0,0,0
2844,2207,1381,3,19.57,0,0,1
2845,2612,1551,3,20.52,0,0,1
2846,654,1001,5,25.34,1,0,1
2847,2486,870,3,11.72,0,0,1
2848,2331,250,3,19.98,0,0,0
2849,1130,843,1,18.33,0,0,0
2850,2551,961,2,21.93,0,0,0
2851,1710,786,1,20.0,0,0,1
2852,573,544,6,25.55,1,0,0
2853,1169,870,2,22.37,0,0,0
2854,672,667,2,15.9,0,0,1
2855,658,1327,1,14.1,0,0,0
2856,434,434,1,23.09,0,0,0
2857,898,1087,4,18.4,1,0,1
2858,1208,487,1,11.86,0,0,0
2859,88,1071,1,14.13,0,0,0
2860,259,378,2,28.94,0,1,0
2861,2408,772,6,27.87,0,0,0
2862,1538,512,2,24.11,0,0,0
2863,2494,1201,2,17.09,0,0,0
2864,878,685,4,24.48,0,0,0
2865,2015,1274,1,19.73,0,0,1
2866,1017,1140,3,13.0,1,0,0
2867,2212,765,1,16.15,0,0,0
2868,817,139,3,24.98,0,0,0
2869,153,1390,3,18.86,0,0,0
2870,2720,410,3,22.02,0,0,0
2871,2679,890,3,14.9,0,0,0
2872,267,455,1,17.5,1,0,0
2873,778,1713,4,21.21,0,0,0
2874,2367,952,1,18.48,0,0,0
2875,200,950,1,12.76,0,0,0
2876,2176,1082,5,25.45,0,0,0
2877,253,192,6,25.75,0,0,0
2878,2042,1578,5,22.98,0,0,1
2879,883,432,2,15.85,0,0,0
2880,2984,245,2,15.34,0,0,0
2881,1669,646,2,20.27,0,0,0
2882,223,1475,3,23.19,1,0,1
2883,13,653,3,23.51,0,0,0
2884,1055,1405,2,20.24,1,0,0
2885,491,546,1,12.08,0,0,0
2886,121,864,4,21.02,0,0,1
2887,1828,426,4,22.84,0,0,0
2888,2493,345,2,19.21,0,0,1
2889,673,1572,1,14.75,0,0,0
2890,1796,323,2,14.81,0,0,0
2891,827,1681,2,17.88,0,0,0
2892,1426,486,3,18.69,1,0,1
2893,303,567,3,17.16,0,0,0
2894,711,954,2,16.41,0,0,0
2895,2953,75,1,20.11,0,0,0
2896,2812,95,4,23.47,0,0,0
2897,1168,934,1,11.54,0,0,1
2898,1691,1558,4,17.11,0,0,1
2899,573,544,3,20.11,1,0,0
2900,502,153,3,28.64,0,1,1
2901,302,757,1,15.26,0,0,1
2902,1583,1287,1,21.01,0,0,0
2903,1943,1425,3,18.32,0,0,1
2904,1801,1481,2,14.49,1,0,0
2905,2923,218,2,19.9,0,0,0
2906,2752,1768,1,9.75,0,0,1
2907,2714,400,2,14.87,0,0,0
2908,980,231,3,26.22,1,0,1
2909,670,937,4,19.51,0,0,0
2910,2471,1112,2,20.43,0,0,1
2911,2732,1783,3,18.19,0,0,0
2912,472,784,2,10.69,0,0,0
2913,1606,245,1,10.54,0,0,0
2914,1564,673,1,7.72,0,0,0
2915,227,1245,2,15.17,0,0,0
2916,2465,332,1,12.57,0,0,0
2917,2197,1131,1,19.98,0,0,0
2918,2735,712,2,22.89,0,0,0
2919,1156,908,1,11.58,1,0,0
2920,2769,1751,2,24.12,0,0,0
2921,2837,1736,1,14.6,0,0,0
2922,1899,1173,4,22.61,0,0,0
2923,1348,1651,2,19.84,0,0,0
2924,1530,1746,1,13.08,0,0,1
2925,504,270,2,20.97,0,0,0
2926,201,1262,2,15.34,0,0,0
2927,893,1169,4,20.72,0,0,0
2928,600,329,1,9.65,0,0,1
2929,821,907,4,29.17,1,1,0
2930,848,908,3,22.63,0,0,0
2931,889,976,1,12.67,0,0,0
2932,1323,483,1,16.0,0,0,0
2933,1929,1254,1,16.71,0,0,1
2934,1086,1664,3,14.57,0,0,0
2935,257,1318,1,15.56,0,0,0
2936,979,1421,1,18.36,0,0,1
2937,1213,1017,3,17.72,0,0,1
2938,1502,1013,4,28.11,0,1,0
2939,549,342,3,21.05,0,0,1
2940,2507,480,1,12.99,0,0,0
2941,2574,1367,2,13.23,1,0,0
2942,1594,786,1,12.75,0,0,1
2943,2270,1042,3,21.51,0,0,1
2944,1213,1017,2,16.86,0,0,0
2945,2516,1089,3,20.91,0,0,0
2946,275,946,2,22.94,0,0,1
2947,2825,371,1,8.94,0,0,1
2948,499,184,3,23.88,1,0,0
2949,1951,200,2,15.86,1,0,0
2950,231,151,3,32.6,0,1,0
2951,239,875,3,21.22,0,0,1
2952,805,1047,4,22.55,0,0,0
2953,1046,395,2,17.19,1,0,0
2954,656,1793,1,11.48,0,0,0
2955,313,1491,3,26.39,0,0,0
2956,450,403,2,22.48,0,0,0
2957,1164,1659,3,23.37,0,0,0
2958,2695,459,2,22.04,0,0,0
2959,1704,36,2,24.47,0,0,0
2960,542,230,2,18.34,0,0,0
2961,2046,544,2,12.92,0,0,0
2962,2590,1428,2,17.19,0,0,0
2963,2429,1513,1,13.03,0,0,0
2964,1071,1238,1,14.69,0,0,1
2965,627,1372,2,19.94,0,0,1
2966,127,189,1,11.44,0,0,0
2967,1910,1329,2,17.67,0,0,0
2968,2868,804,1,15.76,0,0,0
2969,1725,859,1,15.49,0,0,1
2970,2647,898,3,21.42,0,0,0
2971,287,1491,1,10.66,1,0,0
2972,2783,401,1,12.02,0,0,1
2973,613,164,3,19.62,0,0,0
2974,2505,1385,1,14.74,0,0,1
2975,1901,1361,2,10.2,0,0,0
2976,249,257,2,18.77,0,0,0
2977,903,1367,3,22.57,0,0,0
2978,1984,1026,4,22.32,0,0,0
2979,921,1716,2,18.29,0,0,0
2980,1436,1782,2,21.4,0,0,0
2981,1654,348,2,12.08,0,0,1
2982,1312,1621,1,23.16,1,0,1
2983,2203,1100,2,22.69,0,0,0
2984,211,1104,1,13.83,0,0,0
2985,1718,1254,2,24.0,0,0,1
2986,2945,209,2,16.64,0,0,0
2987,2133,1566,1,17.8,0,0,0
2988,2070,278,4,21.59,0,0,0
2989,2240,140,1,20.68,0,0,0
2990,441,1409,2,19.41,1,0,0
2991,888,1582,3,22.48,0,0,0
2992,2651,867,1,18.7,0,0,0
2993,1223,1315,2,21.29,1,0,0
2994,1047,468,1,10.11,0,0,0
2995,878,685,5,24.94,0,0,0
2996,2410,1310,2,16.8,0,0,0
2997,623,1578,4,23.89,0,0,0
2998,2364,722,3,15.16,0,0,0
2999,359,402,2,19.7,1,0,0
3000,618,1694,2,17.68,0,0,1
3001,30,1416,3,21.08,0,0,0
3002,2139,235,1,12.57,0,0,1
3003,2455,1173,1,11.45,0,0,1
3004,2563,953,3,17.08,0,0,0
3005,2034,280,3,20.43,0,0,0
3006,1648,29,2,15.02,0,0,0
3007,1236,707,4,19.38,0,0,1
3008,461,617,3,20.29,1,0,0
3009,794,417,1,19.51,0,0,1
3010,2450,787,3,26.86,0,0,0
3011,407,9,3,15.29,1,0,0
3012,408,1321,3,21.51,0,0,1
3013,2982,1202,4,17.56,0,0,1
3014,697,31,2,15.17,0,0,0
3015,1494,156,2,22.58,0,0,1
3016,1652,49,2,24.95,0,0,0
3017,1484,1011,3,17.86,1,0,1
3018,1539,792,4,20.46,0,0,0
3019,2061,463,2,19.31,0,0,0
3020,2842,1666,4,23.54,1,0,0
3021,1371,1700,5,25.74,0,0,0
3022,2477,1333,1,15.96,0,0,0
3023,2534,1714,2,13.36,0,0,0
3024,2991,1664,1,19.32,0,0,0
3025,1935,380,1,16.77,0,0,0
3026,2889,1774,5,31.78,1,1,0
3027,1347,1586,2,19.33,1,0,1
3028,2580,682,1,14.65,0,0,0
3029,983,1408,4,24.65,0,0,1
3030,2994,729,3,15.46,0,0,0
3031,1257,805,5,30.77,1,1,0
3032,1459,1347,4,18.55,0,0,0
3033,2837,1736,1,19.62,1,0,1
3034,1000,419,3,19.24,0,0,0
3035,112,1537,1,17.35,0,0,0
3036,2167,238,3,16.75,0,0,0
3037,372,1285,3,18.35,1,0,0
3038,592,1560,2,21.19,0,0,0
3039,2780,883,3,20.95,0,0,0
3040,1041,1304,2,16.32,0,0,0
3041,490,200,2,23.15,0,0,0
3042,1627,1366,2,18.35,1,0,1
3043,1875,863,5,23.69,0,0,1
3044,2436,1477,1,11.46,0,0,0
3045,2212,765,1,17.7,0,0,0
3046,1758,1560,1,19.91,0,0,0
3047,82,313,3,17.03,0,0,1
3048,1830,1152,2,15.2,0,0,0
3049,1014,1310,1,10.93,0,0,0
3050,720,123,3,16.7,1,0,1
3051,1617,1461,4,21.04,0,0,0
3052,1475,1498,2,17.51,0,0,0
3053,2666,1247,1,10.81,1,0,0
3054,787,211,4,26.38,0,0,1
3055,2116,493,4,26.82,0,0,0
3056,1087,487,3,14.29,0,0,0
3057,1780,334,2,18.61,0,0,1
3058,874,1701,5,25.51,0,0,1
3059,1500,359,4,20.26,1,0,1
3060,1796,323,4,32.35,0,1,0
3061,1558,1388,2,11.96,0,0,1
3062,1187,1567,3,16.82,0,0,0
3063,1811,1232,1,15.38,0,0,0
3064,1309,28,2,19.4,0,0,0
3065,1688,1648,3,19.94,0,0,0
3066,2138,1374,3,20.01,0,0,0
3067,1559,1554,1,16.72,0,0,0
3068,2446,228,1,20.51,0,0,0
3069,584,151,2,22.8,1,0,0
3070,2802,1634,2,15.06,0,0,0
3071,2339,1528,2,16.29,0,0,0
3072,211,1104,2,12.8,0,0,0
3073,1168,934,1,16.66,0,0,0
3074,790,482,2,18.2,0,0,0
3075,1891,1474,1,22.26,0,0,0
3076,2053,204,1,16.9,0,0,0
3077,35,670,2,16.63,0,0,0
3078,1058,454,4,17.44,0,0,0
3079,2950,1430,1,20.29,0,0,1
3080,2941,735,2,13.79,0,0,0
3081,2784,1213,3,25.59,0,0,0
3082,222,1765,4,26.08,1,0,1
3083,1132,61,1,21.09,0,0,0
3084,977,846,4,23.81,0,0,0
3085,1732,1673,2,16.42,0,0,1
3086,2531,622,2,13.84,1,0,0
3087,2925,20,2,19.42,0,0,1
3088,2543,1665,1,17.63,0,0,0
3089,2131,1347,3,23.69,0,0,0
3090,2635,1738,1,12.06,0,0,1
3091,1659,1095,3,15.24,0,0,0
3092,2152,634,3,22.59,0,0,0
3093,72,1341,4,22.51,0,0,0
3094,2261,791,1,16.62,0,0,0
3095,922,1086,2,17.2,0,0,1
3096,698,818,2,22.72,0,0,1
3097,1809,620,1,12.51,0,0,0
3098,1139,1777,1,19.02,0,0,0
3099,2558,879,1,14.62,0,0,0
3100,1071,1238,2,19.12,0,0,0
3101,2269,779,5,23.15,0,0,0
3102,2611,351,1,17.93,0,0,0
3103,92,35,2,18.48,1,0,0
3104,1189,1130,1,19.67,0,0,0
3105,206,1533,3,18.34,0,0,0
3106,1733,277,2,28.86,0,1,1
3107,2614,729,3,18.81,0,0,1
3108,1343,848,3,24.07,0,0,0
3109,366,1422,1,11.47,0,0,1
3110,303,567,2,19.01,0,0,0
3111,2803,1508,2,19.47,0,0,1
3112,1662,1242,1,14.36,0,0,0
3113,255,156,5,23.98,0,0,0
3114,2126,519,2,18.88,0,0,0
3115,2737,1414,2,16.98,0,0,0
3116,2284,1251,2,26.31,0,0,0
3117,1034,1284,3,26.34,0,0,0
3118,1740,743,2,14.71,0,0,0
3119,440,417,2,26.11,0,0,0
3120,1979,671,2,24.84,0,0,0
3121,731,1037,2,15.67,0,0,0
3122,1235,1281,1,16.46,0,0,0
3123,2413,642,3,22.28,0,0,0
3124,1791,1763,2,16.88,0,0,0
3125,1869,89,1,20.9,0,0,0
3126,2006,517,3,21.74,0,0,0
3127,1011,606,3,18.69,0,0,1
3128,1378,1322,3,16.32,0,0,0
3129,2703,244,5,24.91,0,0,1
3130,746,1765,3,16.0,0,0,1
3131,2244,45,1,14.6,1,0,0
3132,1431,1166,2,16.95,0,0,0
3133,1268,1416,3,17.86,0,0,0
3134,1562,402,2,12.18,0,0,0
3135,2755,1116,3,19.78,0,0,0
3136,337,734,1,17.76,0,0,0
3137,1022,826,6,25.59,1,0,1
3138,63,1600,2,13.29,0,0,1
3139,572,1691,3,20.12,0,0,0
3140,1817,1365,1,16.3,0,0,0
3141,738,391,2,13.44,0,0,0
3142,2591,774,2,18.48,0,0,0
3143,1219,522,3,9.06,0,0,1
3144,1181,1384,4,27.09,0,0,0
3145,522,505,2,19.08,0,0,0
3146,1090,1628,3,20.18,0,0,0
3147,842,440,4,19.04,0,0,1
3148,1495,623,2,16.82,0,0,0
3149,706,1365,2,12.68,1,0,0
3150,336,1608,4,23.02,0,0,0
3151,2935,1233,4,21.86,0,0,0
3152,2068,305,4,20.77,1,0,0
3153,2135,726,1,20.85,0,0,0
3154,2249,1173,2,19.24,0,0,0
3155,2757,516,2,19.44,0,0,0
3156,2374,1283,1,13.62,0,0,0
3157,183,1603,1,14.52,0,0,0
3158,344,61,1,16.63,0,0,0
3159,2071,1022,2,15.26,1,0,0
3160,1551,844,3,22.37,0,0,0
3161,2119,593,2,16.09,1,0,0
3162,2578,908,3,20.89,0,0,0
3163,887,990,1,23.41,0,0,1
3164,172,1269,1,17.69,0,0,1
3165,2054,1775,1,14.69,0,0,0
3166,45,1736,1,16.98,0,0,0
3167,925,1220,1,14.07,0,0,0
3168,2254,1751,3,21.76,1,0,1
3169,867,1433,1,18.5,0,0,0
3170,2533,718,1,13.41,0,0,0
3171,1378,1322,4,17.61,1,0,0
3172,450,403,3,19.06,0,0,0
3173,402,835,2,21.84,1,0,0
3174,990,693,1,13.93,0,0,0
3175,283,837,3,25.22,0,0,1
3176,1793,292,3,24.94,1,0,0
3177,1359,405,4,22.21,0,0,0
3178,1183,1698,2,17.22,1,0,1
3179,580,1202,2,18.82,0,0,0
3180,2631,560,4,29.05,1,1,0
3181,2822,598,4,23.02,1,0,0
3182,2778,160,2,14.78,0,0,0
3183,1436,1782,4,20.04,1,0,0
3184,1656,915,1,7.06,0,0,0
3185,2989,1348,3,15.8,0,0,0
3186,801,1026,3,17.06,0,0,0
3187,2665,62,2,19.78,0,0,0
3188,1089,1415,5,25.02,0,0,0
3189,1921,1545,3,20.02,0,0,0
3190,2105,1355,3,26.37,0,0,0
3191,1056,438,3,15.45,0,0,0
3192,284,921,1,12.96,0,0,0
3193,2230,1113,4,17.84,1,0,0
3194,1676,1068,1,13.35,0,0,0
3195,1023,48,4,28.54,0,1,0
3196,2771,718,2,19.69,0,0,0
3197,694,1770,2,25.96,1,0,0
3198,1620,1687,4,17.61,0,0,1
3199,1344,179,1,12.59,0,0,0
3200,2216,1497,2,22.09,0,0,1
3201,1278,1636,3,18.85,0,0,0
3202,631,691,2,25.55,0,0,0
3203,1326,358,3,24.7,0,0,0
3204,827,1681,1,17.16,0,0,0
3205,1710,786,2,12.18,0,0,0
3206,1674,888,5,18.93,0,0,0
3207,2933,924,3,21.58,0,0,0
3208,1336,428,4,26.2,0,0,0
3209,2333,72,3,13.58,1,0,0
3210,975,888,2,16.66,0,0,0
3211,100,512,1,14.37,0,0,0
3212,1950,83,2,14.2,1,0,1
3213,2345,278,1,9.28,0,0,0
3214,1460,127,2,12.93,0,0,1
3215,1076,1409,3,14.48,1,0,1
3216,615,4,3,16.15,1,0,0
3217,1667,1153,2,17.87,1,0,0
3218,809,810,4,21.96,0,0,0
3219,1787,926,1,13.03,0,0,0
3220,2550,1574,3,24.45,1,0,0
3221,2246,112,1,18.77,0,0,0
3222,317,388,2,12.79,0,0,0
3223,1984,1026,2,14.74,0,0,0
3224,2285,1700,3,26.6,0,0,0
3225,1578,1707,3,19.26,0,0,0
3226,2568,641,6,26.18,0,0,0
3227,2024,1456,3,25.16,1,0,0
3228,2936,309,1,9.6,0,0,0
3229,1056,438,1,13.13,0,0,0
3230,2785,665,4,30.11,0,1,1
3231,2508,557,1,12.39,1,0,0
3232,293,674,2,21.6,0,0,0
3233,316,151,2,16.31,0,0,0
3234,2623,1799,2,18.63,1,0,0
3235,962,920,3,20.72,0,0,0
3236,559,1453,2,22.93,0,0,0
3237,2237,1796,2,16.56,1,0,0
3238,1844,205,3,17.82,0,0,0
3239,362,792,3,20.28,1,0,0
3240,342,1633,2,17.51,0,0,0
3241,1769,249,2,12.94,0,0,0
3242,2416,1233,2,18.6,1,0,0
3243,1111,72,2,20.32,1,0,0
3244,753,1504,3,21.15,1,0,0
3245,1129,1681,3,27.65,1,0,0
3246,1107,1168,2,16.86,0,0,0
3247,210,110,1,15.54,0,0,0
3248,14,814,2,19.6,0,0,0
3249,866,925,1,12.29,0,0,0
3250,1343,848,4,26.81,1,0,1
3251,61,1551,2,16.98,0,0,0
3252,2716,701,2,10.06,1,0,0
3253,759,580,2,9.71,0,0,0
3254,1432,647,2,17.94,0,0,1
3255,2917,1343,1,11.48,0,0,0
3256,2135,726,2,22.11,0,0,0
3257,2845,254,3,21.15,0,0,0
3258,1574,1642,4,23.02,0,0,0
3259,1512,1124,1,8.17,0,0,1
3260,2975,707,2,14.31,0,0,0
3261,437,348,1,17.11,0,0,0
3262,2403,1660,3,19.43,0,0,0
3263,2617,1022,2,14.15,0,0,0
3264,1461,236,3,20.55,1,0,0
3265,1046,395,5,23.42,0,0,1
3266,2068,305,4,21.66,0,0,0
3267,1398,617,2,16.79,1,0,1
3268,2545,1071,2,18.93,0,0,0
3269,1571,1528,4,23.6,0,0,0
3270,2133,1566,1,18.7,1,0,0
3271,1964,8,1,11.19,1,0,0
3272,1036,660,3,20.79,0,0,1
3273,728,1794,1,15.69,0,0,0
3274,1041,1304,2,19.28,0,0,0
3275,2116,493,2,23.14,0,0,1
3276,891,883,3,21.59,0,0,0
3277,2514,1294,4,17.41,1,0,0
3278,1037,152,4,25.86,0,0,0
3279,1541,692,4,23.24,0,0,0
3280,1569,415,1,10.03,1,0,1
3281,219,1216,1,11.3,0,0,0
3282,1551,844,4,17.21,0,0,0
3283,676,432,3,20.31,0,0,0
3284,1168,934,3,17.31,0,0,0
3285,185,1162,1,13.66,0,0,0
3286,2440,850,2,19.77,0,0,0
3287,1513,300,4,24.03,0,0,1
3288,2047,234,4,22.98,0,0,0
3289,1436,1782,2,12.86,0,0,0
3290,499,184,3,14.09,0,0,0
3291,1449,1509,2,17.88,1,0,1
3292,1091,1038,1,16.76,0,0,0
3293,2372,347,1,21.46,0,0,0
3294,503,900,1,16.28,0,0,0
3295,776,732,4,22.05,0,0,0
3296,929,1326,1,13.39,0,0,0
3297,1210,78,1,12.84,0,0,0
3298,1348,1651,4,23.36,1,0,0
3299,1293,115,4,21.08,1,0,0
3300,918,1641,2,19.16,1,0,0
3301,1000,419,3,22.3,0,0,0
3302,797,343,3,20.08,0,0,1
3303,1065,1770,3,21.22,0,0,1
3304,2217,1779,2,18.9,1,0,1
3305,2816,71,1,19.76,1,0,0
3306,1926,497,1,11.93,0,0,0
3307,2225,988,1,14.98,0,0,0
3308,324,1208,2,19.08,0,0,0
3309,181,207,2,17.33,1,0,0
3310,2453,259,4,28.12,0,1,0
3311,226,1209,2,20.51,0,0,1
3312,2309,46,4,20.74,0,0,0
3313,696,77,2,20.27,0,0,0
3314,2426,1381,2,12.9,1,0,0
3315,143,1441,2,22.41,0,0,0
3316,1322,1291,2,27.32,0,0,1
3317,1812,1238,1,16.82,0,0,1
3318,971,11,1,19.14,0,0,0
3319,1797,1799,3,23.03,0,0,0
3320,1132,61,3,22.81,0,0,0
3321,2389,1087,1,14.25,0,0,1
3322,1365,84,1,14.68,1,0,0
3323,2939,43,2,18.64,0,0,1
3324,1738,204,1,11.11,0,0,0
3325,168,1417,3,20.96,0,0,1
3326,837,1389,1,18.99,0,0,0
3327,1881,409,3,18.75,0,0,0
3328,2424,751,3,21.2,0,0,0
3329,2424,751,3,22.36,0,0,0
3330,2790,860,1,11.56,0,0,0
3331,2499,1370,2,18.91,0,0,0
3332,30,1416,1,16.73,1,0,0
3333,2590,1428,2,17.63,0,0,1
3334,2485,1480,4,28.8,1,1,0
3335,1949,241,2,13.34,0,0,0
3336,296,1115,2,12.5,0,0,0
3337,86,1256,3,23.8,0,0,1
3338,2636,362,4,21.8,0,0,0
3339,608,909,2,18.13,0,0,0
3340,2430,1101,5,27.34,0,0,1
3341,484,831,2,20.35,0,0,1
3342,352,387,3,17.05,1,0,1
3343,1603,1617,1,19.71,0,0,0
3344,527,1301,2,20.65,0,0,0
3345,2469,802,4,28.22,0,1,1
3346,2647,898,2,15.58,0,0,0
3347,974,817,1,18.95,0,0,0
3348,181,207,3,21.86,0,0,0
3349,2982,1202,4,26.52,0,0,1
3350,2564,1591,2,18.5,0,0,1
3351,1071,1238,3,20.94,0,0,0
3352,298,1334,4,20.93,0,0,1
3353,1314,616,1,8.93,0,0,0
3354,797,343,3,20.66,0,0,0
3355,2338,1600,1,13.36,0,0,0
3356,523,376,4,22.05,1,0,1
3357,1784,1309,2,15.94,0,0,0
3358,2305,765,1,13.05,0,0,0
3359,1971,538,1,13.16,0,0,0
3360,2175,689,1,13.21,0,0,0
3361,2626,438,1,9.2,0,0,0
3362,2183,1163,2,25.18,0,0,1
3363,1672,1158,4,23.7,0,0,0
3364,7,33,1,16.91,0,0,0
3365,1110,66,2,20.37,0,0,0
3366,2515,301,2,18.35,1,0,1
3367,2871,1070,1,15.67,0,0,0
3368,1107,1168,1,18.35,0,0,0
3369,189,1341,3,21.16,0,0,0
3370,503,900,2,18.36,0,0,0
3371,1712,251,2,17.88,1,0,0
3372,2526,1347,3,17.19,0,0,0
3373,863,917,1,19.14,0,0,0
3374,1938,1628,1,19.34,0,0,0
3375,2963,1353,3,22.3,0,0,0
3376,47,144,2,16.84,0,0,0
3377,791,542,1,20.51,0,0,0
3378,1911,100,1,10.46,0,0,0
3379,2919,1046,4,28.31,0,1,0
3380,786,1774,1,13.11,0,0,0
3381,1951,200,1,12.02,0,0,0
3382,823,911,2,18.68,0,0,0
3383,2222,254,3,14.62,0,0,0
3384,2123,504,5,22.75,0,0,0
3385,350,1031,2,11.49,0,0,0
3386,472,784,4,19.53,0,0,0
3387,947,823,2,17.15,0,0,0
3388,991,995,4,22.46,0,0,0
3389,1040,833,2,19.59,0,0,0
3390,1915,69,1,3.44,1,0,0
3391,1319,531,1,17.78,0,0,0
3392,2967,591,2,15.15,0,0,1
3393,694,1770,4,24.16,1,0,0
3394,1417,628,1,11.41,0,0,0
3395,1831,693,4,22.4,0,0,0
3396,1759,1100,2,19.22,0,0,0
3397,1540,1511,3,18.12,0,0,0
3398,2638,1242,4,22.17,0,0,1
3399,1506,1348,3,14.62,0,0,0
3400,668,918,3,24.5,0,0,0
3401,1941,630,4,23.95,0,0,0
3402,1354,283,4,20.57,0,0,0
3403,1801,1481,2,11.89,0,0,0
3404,1144,508,3,21.46,0,0,0
3405,562,1772,1,12.6,0,0,1
3406,2484,996,4,24.33,0,0,0
3407,2221,691,3,19.05,0,0,1
3408,2321,886,2,10.36,0,0,0
3409,2970,906,2,18.16,0,0,0
3410,2875,1717,2,19.09,1,0,1
3411,420,830,1,14.25,0,0,1
3412,1085,561,2,12.24,1,0,1
3413,269,1767,2,16.45,1,0,0
3414,83,1602,2,25.93,0,0,0
3415,1375,1230,1,17.82,0,0,1
3416,1424,295,3,21.71,0,0,0
3417,2211,698,2,19.55,0,0,0
3418,2527,358,3,23.44,1,0,0
3419,2763,212,3,22.42,0,0,0
3420,1590,359,3,20.52,0,0,0
3421,2649,544,5,28.89,1,1,0
3422,2147,1586,2,15.28,0,0,1
3423,1704,36,1,17.91,0,0,1
3424,2465,332,2,16.14,0,0,0
3425,414,224,4,23.19,0,0,0
3426,1797,1799,3,18.39,0,0,1
3427,110,878,3,21.2,0,0,0
3428,1228,1240,2,17.83,0,0,1
3429,2147,1586,3,22.89,0,0,1
3430,2217,1779,4,25.29,0,0,0
3431,858,1305,1,8.63,0,0,0
3432,2812,95,2,20.14,1,0,1
3433,2988,1179,1,13.61,0,0,0
3434,2422,1379,1,14.53,0,0,0
3435,2773,83,4,23.69,1,0,0
3436,1594,786,1,11.45,0,0,0
3437,175,1225,2,16.81,0,0,0
3438,1379,1104,3,18.32,1,0,0
3439,218,1642,4,22.44,0,0,0
3440,2198,724,2,23.12,0,0,0
3441,2296,796,2,21.6,0,0,1
3442,1108,754,5,33.34,0,1,0
3443,1750,1632,3,15.57,0,0,0
3444,2538,1450,2,20.24,0,0,1
3445,214,1232,2,16.19,0,0,0
3446,261,454,4,18.63,0,0,0
3447,1247,1514,1,16.65,0,0,1
3448,694,1770,3,21.43,0,0,0
3449,2466,1462,3,27.29,1,0,0
3450,1544,113,2,24.17,0,0,0
3451,369,1703,1,10.68,0,0,1
3452,2774,782,1,23.42,0,0,0
3453,1130,843,2,21.03,0,0,0
3454,2585,894,4,27.34,0,0,0
3455,485,543,3,15.7,0,0,0
3456,2598,538,3,22.71,0,0,0
3457,2047,234,2,18.48,1,0,1
3458,2052,316,1,17.92,0,0,0
3459,2175,689,1,12.88,0,0,0
3460,1588,690,2,21.17,0,0,1
3461,636,1203,4,25.01,0,0,1
3462,1384,1017,1,8.31,0,0,0
3463,1855,73,3,22.01,0,0,0
3464,1561,1126,2,17.13,0,0,1
3465,1807,17,2,12.26,0,0,0
3466,1544,113,2,21.39,0,0,0
3467,2895,1742,2,17.21,1,0,1
3468,2399,1246,1,15.92,0,0,1
3469,1092,1037,3,13.76,0,0,1
3470,999,798,3,17.01,0,0,0
3471,1118,909,2,18.12,1,0,0
3472,2580,682,2,20.05,0,0,0
3473,2666,1247,1,9.83,0,0,0
3474,1896,1705,1,17.02,0,0,0
3475,2674,528,2,21.01,0,0,0
3476,812,808,1,18.98,1,0,0
3477,1970,1654,3,17.79,0,0,1
3478,975,888,3,11.79,1,0,1
3479,2383,1459,1,24.6,0,0,1
3480,2896,327,2,14.06,0,0,0
3481,212,777,3,16.84,0,0,0
3482,2926,1256,3,14.14,0,0,0
3483,2257,73,2,16.28,0,0,0
3484,2880,114,1,16.9,0,0,0
3485,2392,1501,1,14.73,0,0,0
3486,125,1146,2,15.95,0,0,0
3487,1677,136,2,13.0,1,0,0
3488,1339,1096,1,14.89,0,0,0
3489,2008,334,1,14.52,0,0,0
3490,2788,1362,2,21.04,0,0,0
3491,1620,1687,2,19.1,1,0,0
3492,1440,925,2,16.47,0,0,0
3493,1933,315,2,15.83,0,0,0
3494,247,9,3,24.42,0,0,0
3495,1058,454,2,23.15,0,0,0
3496,1196,491,4,21.03,1,0,0
3497,695,205,5,25.08,0,0,0
3498,1482,288,3,20.86,0,0,1
3499,1476,475,3,20.71,0,0,0
3500,2270,1042,3,22.88,0,0,1
3501,2633,1118,3,15.32,0,0,0
3502,2596,782,2,17.94,0,0,0
3503,2154,1703,3,23.17,0,0,0
3504,1034,1284,1,16.56,0,0,1
3505,241,1533,2,17.37,0,0,0
3506,372,1285,4,21.75,1,0,1
3507,211,1104,1,17.5,0,0,1
3508,1245,1375,3,14.18,0,0,0
3509,464,1703,2,16.92,0,0,0
3510,2723,252,2,14.56,0,0,0
3511,1153,308,2,22.17,0,0,0
3512,2477,1333,1,15.31,0,0,0
