id,flight_id,age,annual_income,group_size,loyalty_tier
3518,1133,44,59331.0,1,0
3519,748,29,32835.0,5,0
3520,1191,30,91871.0,3,0
3521,719,48,23718.0,3,0
3522,568,31,46986.0,2,0
3523,909,61,79655.0,4,3
3524,273,32,34505.0,3,0
3525,60,39,27392.0,1,0
3526,874,18,34508.0,1,2
3527,892,37,42124.0,1,0
3528,115,47,59413.0,3,2
3529,1094,56,68889.0,1,2
3530,380,37,50280.0,3,2
3531,323,28,37726.0,5,2
3532,1146,28,49074.0,1,1
3533,722,26,71483.0,3,0
3534,804,32,151458.0,3,1
3535,603,34,58569.0,2,2
3536,371,48,82647.0,2,0
3537,1026,29,47146.0,1,1
3538,629,31,57186.0,1,1
3539,520,38,72463.0,2,0
3540,189,34,49766.0,2,0
3541,423,32,49938.0,4,0
3542,1145,43,137274.0,2,2
3543,451,22,41712.0,1,0
3544,485,49,27379.0,3,0
3545,1193,18,36965.0,1,0
3546,652,18,74371.0,2,1
3547,370,55,55888.0,1,1
3548,858,31,68232.0,1,0
3549,32,51,91023.0,2,1
3550,43,45,55342.0,2,2
3551,608,36,47361.0,3,1
3552,995,33,60484.0,1,0
3553,249,42,54805.0,2,0
3554,706,26,88385.0,1,0
3555,164,55,39777.0,5,0
3556,1148,38,45584.0,1,0
3557,716,41,30619.0,1,1
3558,1094,23,61987.0,1,1
3559,384,45,51347.0,1,1
3560,1017,30,81209.0,1,0
3561,646,38,49894.0,2,3
3562,266,41,34477.0,1,0
3563,381,45,47320.0,1,0
3564,105,43,94039.0,1,2
3565,912,34,49073.0,1,0
3566,528,39,22942.0,1,1
3567,441,24,116427.0,2,2
3568,876,18,18000.0,1,1
3569,1041,42,63531.0,2,3
3570,607,50,55141.0,2,0
3571,746,27,45160.0,3,0
3572,791,19,35616.0,1,3
3573,1199,38,48853.0,3,1
3574,234,21,26037.0,2,1
3575,1024,33,33579.0,1,2
3576,907,31,134109.0,4,1
3577,53,39,44217.0,1,1
3578,696,47,41136.0,2,0
3579,1135,29,51926.0,3,2
3580,431,19,49605.0,1,0
3581,288,54,103192.0,1,1
3582,539,18,60697.0,2,2
3583,771,60,76665.0,1,1
3584,508,26,88983.0,1,1
3585,584,54,48876.0,2,0
3586,119,73,26695.0,1,0
3587,232,41,29640.0,1,1
3588,255,21,40246.0,1,1
3589,31,22,39724.0,1,2
3590,1044,40,51915.0,1,1
3591,121,32,46962.0,3,1
3592,1121,48,78997.0,1,1
3593,312,58,57014.0,1,0
3594,1175,25,66451.0,1,0
3595,997,48,41696.0,2,1
3596,838,59,31367.0,1,0
3597,641,36,18874.0,1,0
3598,1095,26,45078.0,2,0
3599,370,29,47438.0,1,2
3600,319,24,42681.0,1,1
3601,602,24,48645.0,1,0
3602,271,38,27951.0,3,2
3603,1125,24,41301.0,1,1
3604,594,56,30930.0,5,0
3605,344,28,86439.0,1,3
3606,1128,56,50411.0,3,0
3607,270,43,50728.0,1,1
3608,1022,46,74711.0,3,2
3609,386,34,57548.0,2,0
3610,1127,32,65655.0,2,2
3611,338,37,44768.0,3,0
3612,1153,51,32611.0,1,1
3613,499,59,111003.0,1,2
3614,144,28,39367.0,2,2
3615,647,32,21575.0,2,0
3616,1099,52,109273.0,4,3
3617,705,62,59429.0,1,0
3618,25,55,72534.0,1,1
3619,460,33,54074.0,1,2
3620,474,29,23925.0,1,0
3621,760,65,39804.0,1,1
3622,113,55,72311.0,1,1
3623,948,18,39007.0,1,0
3624,476,42,61817.0,3,0
3625,212,49,26157.0,2,1
3626,915,47,23048.0,1,2
3627,274,34,47028.0,1,0
3628,1001,26,148207.0,2,0
3629,1003,48,29058.0,2,1
3630,607,65,45767.0,1,1
3631,976,36,51044.0,1,3
3632,745,72,80356.0,3,1
3633,512,34,26292.0,2,0
3634,211,18,39138.0,1,1
3635,162,27,45547.0,3,1
3636,131,30,30338.0,2,0
3637,590,49,32417.0,1,0
3638,476,30,54153.0,2,0
3639,1059,38,82326.0,3,1
3640,905,32,119667.0,1,1
3641,1048,57,40889.0,1,1
3642,215,37,30618.0,3,0
3643,543,19,48431.0,2,0
3644,367,46,46614.0,2,0
3645,659,37,57410.0,2,0
3646,311,56,41036.0,2,0
3647,27,21,27861.0,4,0
3648,328,32,32947.0,3,2
3649,426,42,29620.0,1,1
3650,825,28,39248.0,3,2
3651,1193,57,22319.0,1,0
3652,132,26,46835.0,1,2
3653,652,35,22746.0,2,0
3654,531,58,84661.0,1,1
3655,359,32,84498.0,2,2
3656,527,26,66404.0,4,0
3657,247,27,44448.0,3,1
3658,877,39,47681.0,4,2
3659,685,34,50376.0,1,2
3660,320,19,44859.0,1,1
3661,447,42,51152.0,2,2
3662,833,18,55213.0,1,2
3663,637,36,22148.0,1,0
3664,74,49,47036.0,2,0
3665,284,41,58201.0,1,0
3666,994,45,35943.0,1,2
3667,872,42,66177.0,1,1
3668,670,35,103992.0,1,1
3669,1081,33,49044.0,4,2
3670,79,36,73738.0,1,3
3671,752,34,29633.0,1,0
3672,301,52,41429.0,4,0
3673,532,49,69705.0,5,1
3674,514,31,33511.0,2,0
3675,157,32,42141.0,1,1
3676,960,37,37341.0,4,0
3677,457,41,31372.0,1,1
3678,711,41,68922.0,2,1
3679,619,49,25931.0,1,0
3680,726,42,50858.0,3,1
3681,337,39,21608.0,1,1
3682,512,18,30556.0,2,0
3683,1025,32,60079.0,1,2
3684,975,47,67081.0,2,2
3685,752,18,39509.0,3,0
3686,809,43,42064.0,1,3
3687,1044,48,62378.0,5,0
3688,1190,18,97521.0,3,0
3689,494,24,27445.0,2,1
3690,854,55,54942.0,1,0
3691,356,51,78876.0,2,3
3692,727,41,35618.0,3,2
3693,486,48,56513.0,1,0
3694,369,44,25885.0,1,0
3695,81,42,47138.0,1,3
3696,999,38,59043.0,3,1
3697,686,20,30833.0,1,0
3698,612,42,35107.0,1,2
3699,412,44,54499.0,1,0
3700,1081,45,37106.0,2,2
3701,817,46,21993.0,1,0
3702,1078,26,40579.0,1,2
3703,448,28,18000.0,1,1
3704,126,27,35956.0,5,1
3705,136,30,30951.0,1,2
3706,808,56,41580.0,2,1
3707,645,23,42690.0,2,2
3708,1139,36,33352.0,1,0
3709,641,35,87634.0,3,1
3710,600,51,27708.0,3,0
3711,30,44,42541.0,3,3
3712,325,22,84751.0,2,2
3713,56,22,35336.0,1,1
3714,17,28,45220.0,2,2
3715,426,42,63505.0,3,0
3716,582,37,39279.0,1,1
3717,330,36,76756.0,1,0
3718,194,18,57583.0,3,0
3719,659,39,50901.0,2,0
3720,832,51,60618.0,1,1
3721,79,30,49470.0,3,1
3722,657,35,30965.0,4,1
3723,1091,18,26096.0,3,0
3724,978,59,62036.0,2,0
3725,183,46,57618.0,5,0
3726,631,53,28114.0,3,0
3727,357,38,78684.0,2,3
3728,1071,18,28727.0,5,1
3729,231,48,28190.0,5,0
3730,237,24,110524.0,3,0
3731,860,27,46584.0,1,0
3732,295,25,95498.0,5,3
3733,592,30,54850.0,1,0
3734,376,18,52645.0,2,0
3735,874,18,57870.0,2,1
3736,895,23,50843.0,2,0
3737,359,23,97762.0,3,1
3738,631,29,49124.0,1,0
3739,939,40,44412.0,1,0
3740,559,26,102236.0,1,2
3741,300,42,37446.0,2,2
3742,1080,51,73990.0,3,0
3743,397,56,93262.0,2,2
3744,1082,55,43040.0,2,1
3745,1178,50,71575.0,1,2
3746,990,31,57364.0,1,2
3747,30,18,30861.0,2,0
3748,1025,52,112615.0,1,0
3749,328,46,87735.0,1,1
3750,226,51,43699.0,1,0
3751,877,35,41980.0,1,2
3752,467,46,71866.0,2,2
3753,489,68,74080.0,1,3
3754,980,54,26761.0,1,2
3755,599,33,22325.0,1,0
3756,471,24,71279.0,2,0
3757,743,23,34028.0,4,0
3758,240,51,45584.0,3,1
3759,255,43,27740.0,2,2
3760,500,50,38220.0,1,1
3761,462,47,18245.0,1,0
3762,1110,46,45306.0,2,0
3763,630,25,36811.0,1,0
3764,170,42,60480.0,3,3
3765,365,18,63804.0,3,2
3766,328,38,53726.0,2,2
3767,547,36,18679.0,1,0
3768,932,35,54467.0,1,1
3769,458,18,31485.0,3,0
3770,630,29,69006.0,2,0
3771,831,67,134405.0,1,0
3772,678,18,54120.0,2,0
3773,807,33,60818.0,2,1
3774,738,35,46338.0,3,2
3775,398,35,65091.0,1,0
3776,61,55,53564.0,1,0
3777,425,47,43881.0,4,0
3778,646,50,72890.0,1,1
3779,624,36,71464.0,2,0
3780,385,39,48893.0,2,1
3781,324,44,21604.0,1,0
3782,726,25,38057.0,1,1
3783,49,77,43341.0,2,0
3784,911,40,46517.0,3,0
3785,760,36,53287.0,1,0
3786,407,31,38302.0,3,0
3787,370,25,32165.0,1,1
3788,564,31,50162.0,1,1
3789,139,34,51759.0,2,3
3790,430,43,70782.0,2,2
3791,86,62,26567.0,2,0
3792,954,56,140589.0,1,2
3793,973,20,22402.0,4,0
3794,852,39,64031.0,3,2
3795,338,20,53996.0,3,0
3796,588,31,84400.0,3,0
3797,469,46,27252.0,4,1
3798,662,42,51389.0,1,0
3799,835,46,33111.0,2,2
3800,535,46,77757.0,3,1
3801,240,30,62937.0,1,0
3802,508,55,48064.0,5,2
3803,478,62,30012.0,1,2
3804,893,25,169390.0,1,1
3805,821,41,52174.0,1,0
3806,789,31,37566.0,1,0
3807,1165,54,47620.0,2,1
3808,467,36,29843.0,4,0
3809,777,26,40279.0,1,1
3810,378,32,39415.0,1,1
3811,928,59,44816.0,1,0
3812,547,44,44375.0,1,2
3813,652,31,33753.0,2,0
3814,1129,18,28253.0,1,1
3815,137,24,75510.0,3,0
3816,965,37,38637.0,3,1
3817,419,37,53021.0,2,0
3818,905,41,25479.0,1,3
3819,115,24,70928.0,1,2
3820,452,48,33670.0,1,0
3821,108,57,51566.0,1,1
3822,857,36,86563.0,4,1
3823,1005,40,50457.0,3,1
3824,729,56,56328.0,2,0
3825,212,48,40349.0,4,0
3826,635,50,69684.0,2,1
3827,16,37,45669.0,1,1
3828,8,18,23754.0,1,0
3829,1188,52,70179.0,1,1
3830,673,18,74948.0,1,2
3831,466,47,37045.0,1,2
3832,130,59,50108.0,1,2
3833,1043,52,23107.0,4,1
3834,184,37,32428.0,2,2
3835,69,41,66352.0,1,3
3836,977,60,53113.0,5,3
3837,125,22,40084.0,1,0
3838,12,34,46517.0,1,2
3839,622,24,53860.0,2,1
3840,273,51,57776.0,3,3
3841,481,43,21770.0,2,2
3842,1013,56,27558.0,3,0
3843,144,18,72107.0,3,1
3844,927,47,22099.0,1,0
3845,882,27,68004.0,3,2
3846,1115,32,77104.0,1,2
3847,578,35,87063.0,1,1
3848,61,41,48661.0,2,2
3849,32,52,41931.0,2,0
3850,1185,44,39921.0,3,0
3851,881,49,41670.0,2,0
3852,209,31,41873.0,2,1
3853,1024,31,36349.0,2,2
3854,87,41,78032.0,2,0
3855,1181,18,61959.0,1,0
3856,208,23,36014.0,2,0
3857,105,40,31020.0,4,0
3858,43,40,74649.0,2,0
3859,1140,28,35384.0,1,0
3860,620,31,47444.0,1,1
3861,450,36,114996.0,1,1
3862,519,40,66281.0,1,1
3863,400,33,50496.0,1,0
3864,449,32,34038.0,4,0
3865,1109,44,33872.0,2,1
3866,948,53,79620.0,1,3
3867,678,43,42018.0,2,2
3868,396,66,21941.0,1,0
3869,149,25,36189.0,4,2
3870,513,48,28343.0,1,0
3871,861,35,46237.0,3,1
3872,1022,28,29025.0,1,0
3873,593,37,61953.0,1,1
3874,929,30,59451.0,2,0
3875,339,31,51782.0,1,1
3876,764,40,72954.0,1,1
3877,1125,40,45383.0,3,0
3878,589,55,50966.0,1,2
3879,481,41,69250.0,2,2
3880,907,54,95467.0,1,1
3881,208,41,57249.0,1,1
3882,1138,22,62362.0,1,2
3883,463,40,83543.0,2,2
3884,720,43,18000.0,1,0
3885,883,70,33761.0,2,2
3886,1190,41,104642.0,1,2
3887,1106,19,49740.0,1,0
3888,630,27,75860.0,1,1
3889,366,50,35940.0,1,0
3890,360,35,23619.0,1,1
3891,139,35,78785.0,1,1
3892,451,74,29763.0,5,0
3893,807,34,44309.0,1,1
3894,246,18,42582.0,4,2
3895,60,34,47953.0,1,0
3896,23,45,37245.0,3,0
3897,935,29,60898.0,2,2
3898,531,38,49427.0,2,1
3899,771,53,41229.0,1,0
3900,45,20,79772.0,1,1
3901,1094,32,29877.0,1,2
3902,28,27,59721.0,1,1
3903,277,48,91232.0,3,0
3904,454,32,40539.0,1,0
3905,1022,37,68396.0,4,0
3906,9,37,50192.0,1,2
3907,710,43,54103.0,1,1
3908,336,18,32935.0,1,0
3909,149,28,48130.0,1,2
3910,454,30,60920.0,2,1
3911,848,50,81351.0,1,1
3912,751,42,43463.0,3,3
3913,960,19,69758.0,1,1
3914,74,29,51603.0,2,0
3915,36,18,85512.0,1,0
3916,950,55,23008.0,1,2
3917,1151,45,53478.0,5,0
3918,915,28,50575.0,2,0
3919,523,42,28398.0,4,0
3920,680,21,42212.0,3,3
3921,410,34,84075.0,4,1
3922,1192,47,36941.0,1,0
3923,1118,41,34794.0,1,0
3924,964,30,40214.0,2,3
3925,778,53,84325.0,1,2
3926,586,58,44587.0,2,0
3927,1127,38,57658.0,3,0
3928,76,35,40904.0,1,0
3929,415,33,25925.0,2,0
3930,866,34,55932.0,1,0
3931,925,29,59181.0,5,3
3932,549,35,50250.0,1,0
3933,404,18,35361.0,1,3
3934,1096,38,33613.0,2,1
3935,332,33,35377.0,3,0
3936,93,26,46782.0,1,1
3937,948,46,43362.0,2,1
3938,727,54,33257.0,2,1
3939,122,31,43428.0,4,2
3940,1020,27,43389.0,3,1
3941,270,31,47688.0,2,0
3942,507,43,86992.0,1,1
3943,388,34,27767.0,4,0
3944,130,28,42709.0,1,0
3945,513,28,60171.0,2,0
3946,344,28,56356.0,2,1
3947,666,26,55717.0,3,2
3948,1095,45,42949.0,1,1
3949,222,35,81178.0,1,0
3950,251,31,73330.0,1,0
3951,139,54,57859.0,2,0
3952,671,34,52733.0,2,1
3953,71,40,64764.0,1,0
3954,696,40,18342.0,1,0
3955,152,61,76128.0,3,1
3956,381,18,64485.0,1,3
3957,40,42,67491.0,1,0
3958,1195,38,110039.0,4,0
3959,903,42,52110.0,1,1
3960,960,21,23510.0,1,0
3961,1044,35,98522.0,1,3
3962,39,37,112689.0,1,1
3963,1121,47,44142.0,1,0
3964,134,40,43978.0,1,1
3965,221,49,77550.0,1,0
3966,298,53,44844.0,2,0
3967,891,43,23792.0,3,0
3968,890,19,70796.0,1,0
3969,159,30,40146.0,1,1
3970,459,34,56064.0,1,3
3971,938,54,36654.0,1,0
3972,488,18,67078.0,2,3
3973,224,39,43891.0,1,1
3974,662,27,47178.0,1,0
3975,761,18,67569.0,3,1
3976,80,42,66348.0,1,1
3977,523,45,34777.0,4,0
3978,249,32,67310.0,2,1
3979,128,20,48404.0,2,0
3980,425,49,39970.0,4,1
3981,8,39,52736.0,3,1
3982,940,21,19966.0,1,1
3983,854,18,25024.0,2,0
3984,1119,37,95513.0,2,2
3985,439,36,26774.0,2,0
3986,708,35,38483.0,2,0
3987,335,53,24168.0,1,0
3988,69,26,35559.0,2,0
3989,1179,39,43824.0,2,1
3990,619,40,51749.0,1,1
3991,1176,27,37550.0,1,2
3992,917,25,48710.0,2,0
3993,981,57,50145.0,2,0
3994,383,35,22612.0,1,0
3995,940,46,34044.0,2,0
3996,1080,18,73222.0,2,2
3997,452,30,133387.0,2,1
3998,163,37,69566.0,1,3
3999,989,24,54261.0,3,3
4000,60,46,42032.0,2,1
4001,236,47,48603.0,1,1
4002,277,20,33539.0,1,1
4003,663,54,41273.0,3,0
4004,385,51,49407.0,1,1
4005,790,30,41760.0,2,1
4006,344,31,83190.0,2,0
4007,126,56,24763.0,1,0
4008,1172,51,56494.0,1,1
4009,685,36,66494.0,4,2
4010,249,19,132557.0,2,2
4011,104,51,70387.0,4,1
4012,1046,35,34682.0,1,0
4013,343,29,176233.0,3,2
4014,1023,33,63021.0,2,2
4015,847,24,79871.0,5,0
4016,279,58,54074.0,4,0
4017,887,19,50252.0,1,3
4018,360,57,34294.0,2,0
4019,1020,56,32431.0,1,0
4020,319,33,41801.0,5,0
4021,1159,40,26714.0,2,1
4022,1085,37,45448.0,1,1
4023,1103,33,32964.0,1,0
4024,348,33,34854.0,3,1
4025,907,30,48641.0,1,0
4026,501,42,23839.0,1,1
4027,165,28,43476.0,1,3
4028,1063,31,54785.0,2,0
4029,299,24,50381.0,1,1
4030,1062,45,69503.0,1,0
4031,700,39,92074.0,3,0
4032,1163,47,32618.0,1,1
4033,832,41,70389.0,1,2
4034,438,24,41828.0,3,3
4035,1110,65,63099.0,3,1
4036,203,29,31539.0,2,1
4037,1137,44,103412.0,2,2
4038,666,49,46961.0,4,2
4039,1012,20,31165.0,1,0
4040,631,28,63825.0,1,1
4041,1189,63,59509.0,1,2
4042,600,20,69651.0,1,2
4043,912,35,39425.0,2,0
4044,511,38,71802.0,3,0
4045,216,40,43030.0,2,0
4046,33,44,26855.0,2,0
4047,730,32,35561.0,1,0
4048,340,18,52280.0,1,0
4049,914,62,40833.0,1,1
4050,580,33,42834.0,1,1
4051,715,18,74876.0,2,2
4052,332,46,48148.0,2,1
4053,692,18,42045.0,1,0
4054,9,41,62773.0,1,0
4055,284,37,31447.0,1,0
4056,489,38,48267.0,1,0
4057,971,24,95751.0,1,0
4058,392,31,39168.0,3,1
4059,22,33,34206.0,1,0
4060,1053,24,78418.0,1,3
4061,1026,40,26699.0,1,1
4062,289,45,24876.0,5,1
4063,255,55,30909.0,1,0
4064,549,38,36605.0,2,0
4065,364,55,70313.0,3,0
4066,654,35,84419.0,3,1
4067,342,26,61863.0,2,0
4068,148,44,133285.0,1,3
4069,168,66,26562.0,3,2
4070,582,37,94835.0,2,1
4071,290,32,47405.0,1,0
4072,260,56,82575.0,3,1
4073,1113,36,83115.0,1,0
4074,433,28,22597.0,1,0
4075,595,37,47018.0,1,1
4076,558,46,31296.0,1,2
4077,1018,44,48757.0,1,0
4078,127,26,43420.0,1,1
4079,410,49,45763.0,4,0
4080,110,56,68110.0,1,2
4081,767,51,52558.0,1,2
4082,1183,42,46642.0,2,0
4083,15,48,37307.0,2,3
4084,459,45,54142.0,2,0
4085,1006,25,39470.0,1,0
4086,77,28,51384.0,1,0
4087,402,27,97418.0,4,0
4088,15,47,68296.0,2,0
4089,234,22,28467.0,1,2
4090,1144,18,86402.0,2,1
4091,546,24,46145.0,2,1
4092,734,32,77914.0,2,0
4093,938,36,34322.0,3,0
4094,151,41,34995.0,1,0
4095,851,42,32461.0,1,3
4096,593,52,74117.0,1,3
4097,816,57,131780.0,1,2
4098,970,52,128908.0,1,2
4099,136,38,62681.0,1,0
4100,621,43,54288.0,2,3
4101,140,39,90548.0,1,1
4102,145,37,49282.0,2,0
4103,149,41,74966.0,1,0
4104,784,52,62652.0,1,0
4105,834,47,34017.0,1,1
4106,363,42,64374.0,1,0
4107,615,46,67052.0,1,2
4108,522,38,45678.0,1,0
4109,47,69,42255.0,1,1
4110,325,36,35690.0,1,2
4111,621,43,43815.0,3,2
4112,737,34,44623.0,2,0
4113,815,34,94980.0,2,1
4114,441,38,18000.0,4,0
4115,281,43,158462.0,1,2
4116,708,20,65801.0,1,3
4117,183,45,46052.0,5,2
4118,353,58,29325.0,2,0
4119,475,39,47840.0,2,0
4120,1089,54,64450.0,2,1
4121,410,42,41705.0,1,1
4122,968,25,39172.0,1,0
4123,280,31,29284.0,1,2
4124,608,56,89680.0,3,2
4125,853,55,65898.0,1,1
4126,1003,55,140505.0,1,0
4127,1184,41,63736.0,1,1
4128,330,32,24324.0,2,2
4129,788,36,78504.0,3,0
4130,406,43,85220.0,1,2
4131,800,54,30136.0,2,0
4132,105,41,81826.0,1,2
4133,465,28,59027.0,1,0
4134,578,40,47525.0,3,0
4135,501,36,53927.0,1,1
4136,757,61,35413.0,1,2
4137,379,18,52323.0,1,0
4138,583,47,27213.0,2,0
4139,831,18,34756.0,3,1
4140,552,25,26010.0,1,0
4141,853,63,42998.0,3,0
4142,630,59,42254.0,1,2
4143,856,25,70437.0,1,0
4144,43,34,129641.0,1,1
4145,982,22,76879.0,1,1
4146,140,18,66746.0,1,0
4147,806,18,43308.0,3,1
4148,79,40,67775.0,1,2
4149,1006,18,51589.0,1,0
4150,378,43,26023.0,3,0
4151,1172,35,28379.0,1,1
4152,967,22,46359.0,3,1
4153,567,56,72576.0,1,1
4154,219,46,106145.0,1,1
4155,642,62,39351.0,3,3
4156,616,53,81714.0,1,1
4157,649,20,57349.0,4,2
4158,595,37,118047.0,1,1
4159,611,35,50596.0,2,1
4160,720,57,31261.0,1,0
4161,534,60,29742.0,1,1
4162,73,73,60304.0,2,1
4163,777,43,26595.0,2,0
4164,459,44,93177.0,1,2
4165,535,38,44635.0,2,0
4166,321,57,41673.0,2,0
4167,245,38,36662.0,1,1
4168,518,26,40613.0,3,0
4169,833,29,59168.0,1,1
4170,1170,55,43653.0,5,0
4171,352,21,37852.0,2,1
4172,269,18,51081.0,1,2
4173,1173,57,69318.0,4,1
4174,883,44,52128.0,1,1
4175,122,33,79070.0,5,0
4176,645,19,95545.0,1,0
4177,1088,33,37879.0,1,2
4178,514,55,34782.0,1,1
4179,358,31,60367.0,1,0
4180,680,53,39455.0,2,0
4181,710,35,65347.0,1,1
4182,1116,37,37611.0,4,0
4183,1137,30,53097.0,1,0
4184,442,45,40679.0,1,0
4185,126,42,130372.0,3,1
4186,906,27,46033.0,1,2
4187,339,38,24039.0,2,0
4188,677,32,38791.0,5,2
4189,425,53,78817.0,1,3
4190,763,53,46841.0,1,1
4191,64,27,41909.0,1,0
4192,962,67,47284.0,1,3
4193,1196,46,36114.0,1,2
4194,693,37,59092.0,1,1
4195,1089,48,58088.0,4,0
4196,82,31,44063.0,3,2
4197,703,42,56918.0,1,1
4198,63,26,39640.0,1,0
4199,178,29,78834.0,1,1
4200,548,26,27961.0,1,1
