id,passenger_id,flight_id,fare_class,purchase_channel,ticket_price,ancillaries_spend
2843,1958,371,1,1,147.94,44.43
2844,4116,708,0,2,352.03,20.81
2845,236,525,0,1,161.95,20.31
2846,3056,948,1,2,329.11,38.72
2847,2063,829,1,1,250.52,24.62
2848,813,931,0,1,97.38,47.35
2849,2845,444,2,3,759.42,76.99
2850,1442,163,2,3,480.82,41.68
2851,2496,1057,0,1,845.1,53.68
2852,703,964,0,2,352.1,54.43
2853,2852,599,1,2,225.07,29.95
2854,3265,762,0,3,263.97,18.5
2855,1814,166,1,3,482.23,44.78
2856,2072,1162,1,2,467.33,32.52
2857,3833,1043,1,0,825.03,37.25
2858,3473,1047,1,0,529.98,48.03
2859,60,978,1,1,233.82,89.69
2860,205,411,0,0,240.68,11.99
2861,2161,651,1,1,198.88,29.64
2862,3673,532,1,0,959.26,40.3
2863,1709,591,1,0,384.95,31.5
2864,1745,925,0,3,377.87,35.77
2865,3653,652,2,0,361.35,23.5
2866,170,78,0,1,319.3,30.83
2867,3049,145,2,1,302.71,9.34
2868,966,1040,0,0,60.15,15.39
2869,1577,55,1,2,444.98,77.06
2870,3723,1091,0,0,342.16,5.85
2871,1038,1097,0,0,255.92,24.69
2872,2980,343,0,0,225.92,46.28
2873,815,372,0,0,164.57,40.53
2874,2423,126,0,0,709.37,28.42
2875,792,1062,1,0,604.36,34.74
2876,2058,685,0,0,294.76,17.74
2877,1663,725,0,0,293.39,42.5
2878,1779,1016,0,0,68.56,109.0
2879,3448,483,0,3,466.85,64.59
2880,102,849,0,0,603.46,86.96
2881,2941,1128,0,0,349.19,9.22
2882,561,599,0,1,94.23,47.83
2883,3,181,1,0,1067.8,60.86
2884,1304,74,2,1,309.33,25.87
2885,1134,647,0,2,514.5,37.11
2886,3566,528,0,0,761.59,6.57
2887,235,1043,0,1,538.5,59.22
2888,1745,925,1,0,482.68,11.97
2889,3047,256,1,0,234.15,14.1
2890,2850,642,0,0,320.66,9.62
2891,2694,538,0,3,166.76,35.65
2892,1424,229,0,0,292.36,16.62
2893,1514,354,1,2,197.58,59.1
2894,3475,673,0,2,338.81,16.03
2895,3541,423,2,0,1021.73,31.38
2896,463,869,0,0,322.21,81.59
2897,3839,622,0,1,236.4,3.74
2898,1073,834,0,3,245.15,72.1
2899,3286,479,0,0,377.3,69.9
2900,933,678,1,2,211.85,19.92
2901,992,568,1,1,254.56,14.94
2902,3384,191,2,1,557.47,23.73
2903,388,162,0,1,609.06,32.43
2904,3389,541,1,1,275.51,60.91
2905,6,134,2,2,452.29,12.5
2906,1455,931,1,2,195.77,68.86
2907,3750,226,2,0,402.11,14.08
2908,2321,118,0,1,85.61,61.09
2909,2696,561,0,0,337.55,5.18
2910,3007,737,1,2,457.31,59.89
2911,2296,802,1,2,406.53,13.93
2912,2352,980,0,0,144.37,20.01
2913,2351,18,0,2,215.75,40.08
2914,111,49,0,2,243.22,15.61
2915,3878,589,1,3,357.49,44.07
2916,867,988,1,1,1069.33,28.46
2917,1211,1129,0,2,165.1,12.56
2918,1023,505,0,1,354.46,49.3
2919,3139,855,2,2,316.36,42.89
2920,2037,28,0,0,128.47,14.9
2921,951,353,2,0,974.48,53.57
2922,270,250,1,0,451.73,69.88
2923,1815,772,1,2,275.17,35.74
2924,718,519,0,0,111.81,52.09
2925,3972,488,0,3,116.31,50.52
2926,1015,941,0,1,241.54,13.39
2927,4122,968,2,0,844.71,43.03
2928,2315,357,0,0,207.13,67.4
2929,206,81,0,1,291.72,42.1
2930,2224,1124,0,2,186.75,37.62
2931,3133,613,2,0,469.35,16.9
2932,1893,480,0,0,163.86,107.75
2933,2256,645,1,0,175.61,18.66
2934,1718,24,2,0,2126.18,16.21
2935,1399,178,1,0,253.71,48.29
2936,2489,932,0,2,642.53,32.51
2937,812,1200,1,2,210.68,25.07
2938,3636,131,1,0,375.35,44.72
2939,1986,257,1,1,499.08,62.42
2940,2028,736,1,1,224.31,45.62
2941,2940,649,2,3,403.74,29.96
2942,569,191,0,0,207.32,34.48
2943,121,451,1,0,166.65,26.24
2944,3720,832,1,1,481.72,25.07
2945,2291,47,0,0,415.44,8.65
2946,3248,841,0,0,385.14,34.99
2947,1319,1103,1,2,842.13,37.08
2948,2183,382,0,0,258.79,63.71
2949,3344,948,0,0,216.85,65.47
2950,43,1119,0,0,95.45,8.33
2951,3521,719,1,0,576.76,93.38
2952,2366,30,0,0,188.17,39.57
2953,3860,620,1,1,1341.92,23.1
2954,2371,1113,0,2,182.87,5.06
2955,512,880,1,1,246.37,67.63
2956,4015,847,0,0,159.92,34.14
2957,1001,851,1,0,487.99,69.38
2958,1831,980,1,2,240.18,14.95
2959,225,1003,0,2,374.07,32.66
2960,390,337,0,1,171.09,15.87
2961,1070,1025,1,1,400.02,32.73
2962,33,27,0,1,146.05,52.7
2963,717,915,1,1,472.14,26.59
2964,2347,953,0,0,428.45,56.88
2965,2320,1016,0,0,126.64,0.0
2966,1753,493,0,0,154.31,29.44
2967,723,222,0,0,152.0,7.56
2968,2035,675,0,0,87.35,25.83
2969,3930,866,1,2,370.96,14.77
2970,1667,49,1,3,512.76,39.72
2971,1300,301,0,1,297.25,11.46
2972,3339,900,0,1,117.57,7.9
2973,1892,724,0,2,193.79,11.41
2974,2108,801,2,3,472.35,19.34
2975,867,988,1,2,1141.1,18.79
2976,1659,200,1,1,584.48,64.73
2977,2913,552,0,1,397.44,34.92
2978,3363,1009,1,3,550.35,39.11
2979,2823,1144,1,0,1041.39,61.83
2980,3633,512,0,0,250.7,24.62
2981,1180,1041,2,0,328.99,11.91
2982,2543,1029,1,0,347.08,51.33
2983,1181,992,0,0,403.62,20.93
2984,2472,502,1,0,991.65,33.04
2985,3251,909,0,2,290.65,25.96
2986,169,85,0,1,176.8,22.67
2987,2372,513,0,2,150.9,65.51
2988,671,317,0,2,219.48,28.48
2989,555,849,0,2,660.87,4.62
2990,143,58,0,2,376.47,26.34
2991,3987,335,0,2,148.4,20.91
2992,3578,696,0,1,184.16,57.5
2993,953,1150,0,0,527.62,16.76
2994,3572,791,1,1,420.38,31.05
2995,3591,121,2,0,932.64,14.97
2996,3964,134,2,2,406.1,60.35
2997,683,852,0,2,415.74,10.73
2998,1428,78,0,0,394.67,90.49
2999,616,37,0,2,327.48,15.79
3000,2234,824,1,3,311.46,91.74
3001,1158,988,1,0,1059.49,33.53
3002,46,828,1,0,534.48,10.36
3003,2,416,2,2,803.13,39.69
3004,2717,503,2,1,334.04,86.76
3005,3790,430,1,1,1044.45,20.65
3006,2185,811,2,3,757.32,15.66
3007,3146,763,0,3,332.57,75.12
3008,140,181,0,0,629.19,34.22
3009,2957,748,2,3,804.71,40.73
3010,825,1066,0,2,319.14,11.66
3011,2428,959,0,1,320.43,19.46
3012,1747,28,1,0,202.04,32.46
3013,2060,262,1,2,152.6,10.19
3014,3046,517,2,0,700.7,25.51
3015,1277,1165,0,2,359.23,30.77
3016,2815,11,1,0,319.7,60.28
3017,967,113,1,2,424.28,7.26
3018,1534,291,0,1,144.66,29.99
3019,1519,403,2,0,615.84,21.01
3020,896,36,1,1,306.52,65.28
3021,2317,678,0,2,186.32,40.22
3022,1076,922,2,1,912.63,16.37
3023,1823,61,1,2,397.99,44.89
3024,3016,442,0,0,82.64,34.33
3025,1463,265,0,0,303.39,35.52
3026,3027,775,0,0,145.24,20.31
3027,2340,337,1,3,241.95,13.12
3028,1358,475,0,2,205.82,12.67
3029,1320,1067,0,2,221.8,32.16
3030,2858,766,0,0,802.48,24.24
3031,2704,1017,2,3,353.64,8.53
3032,1767,57,0,3,296.02,31.1
3033,951,353,0,3,484.38,44.46
3034,2581,701,0,2,222.97,13.31
3035,1502,457,1,1,525.36,85.05
3036,1447,714,0,2,140.21,7.25
3037,2917,221,2,0,1756.83,19.73
3038,2092,8,1,3,751.88,61.04
3039,1982,1126,0,1,208.54,45.54
3040,2565,685,0,0,338.46,3.4
3041,1612,789,0,1,363.54,35.61
3042,1553,1014,0,0,314.92,19.73
3043,844,236,2,0,396.35,47.0
3044,4140,552,2,1,798.32,46.43
3045,2990,374,1,1,239.65,119.74
3046,2553,865,0,2,384.6,48.65
3047,1125,505,1,0,491.33,26.59
3048,3155,706,0,1,179.35,14.61
3049,1910,257,1,3,517.24,1.74
3050,2569,495,0,0,173.19,14.42
3051,2393,897,0,2,296.87,19.75
3052,96,572,0,0,107.09,68.73
3053,2549,907,0,3,342.92,76.25
3054,2181,133,0,1,192.21,30.79
3055,2581,701,1,3,422.68,0.1
3056,3940,1020,1,1,246.66,37.64
3057,3136,890,0,2,718.09,3.26
3058,96,572,0,1,131.23,12.27
3059,2918,1161,1,0,329.31,7.9
3060,2995,374,0,1,145.09,15.68
3061,797,768,0,0,183.84,86.18
3062,3287,723,2,0,284.08,11.74
3063,552,502,0,2,556.44,2.49
3064,2116,681,0,2,221.07,13.36
3065,735,827,2,0,805.49,33.45
3066,2674,557,1,3,362.38,10.91
3067,2584,1148,1,3,352.58,32.54
3068,2426,1127,1,3,267.16,10.16
3069,3121,1056,0,0,180.0,15.99
3070,2632,490,0,2,85.01,7.37
3071,2130,701,1,0,401.94,26.99
3072,2014,247,0,0,385.56,27.64
3073,2988,255,0,1,692.1,9.6
3074,1937,568,1,1,223.97,16.14
3075,1083,212,0,2,250.41,21.88
3076,1329,894,0,0,155.72,43.32
3077,1683,821,1,0,291.01,42.39
3078,3632,745,1,3,972.7,33.45
3079,2975,950,1,2,902.85,40.55
3080,1510,358,0,3,211.1,10.78
3081,1700,484,2,0,564.86,35.69
3082,77,22,2,3,390.2,31.62
3083,3847,578,0,0,172.4,48.86
3084,1066,94,0,1,273.97,31.71
3085,2790,373,1,0,441.16,34.39
3086,768,539,0,0,45.0,23.65
3087,2129,865,0,1,384.34,9.05
3088,2404,279,0,1,397.86,39.65
3089,2325,701,1,2,372.56,24.53
3090,2689,1139,0,3,273.33,8.1
3091,3351,88,2,1,326.17,41.11
3092,1359,993,0,1,363.81,9.88
3093,3530,380,0,0,128.57,30.14
3094,4001,236,0,0,161.7,6.71
3095,3274,642,0,0,374.01,86.85
3096,3292,163,1,0,347.98,46.18
3097,4080,110,2,0,351.74,19.94
3098,3707,645,2,3,338.18,47.65
3099,2453,261,0,3,344.42,38.78
3100,1742,551,0,0,173.99,16.73
3101,2151,368,0,2,232.9,72.03
3102,213,259,0,2,663.32,119.14
3103,184,613,0,0,140.66,34.35
3104,3071,170,1,2,400.04,33.33
3105,2639,563,0,2,151.69,25.31
3106,4115,281,2,0,650.98,20.74
3107,1675,967,1,0,274.87,51.89
3108,630,1080,1,3,239.15,19.19
3109,3365,456,0,1,315.52,38.55
3110,23,888,0,3,225.04,40.52
3111,686,378,1,2,505.94,39.17
3112,3241,563,0,0,122.68,46.5
3113,2740,374,1,2,204.28,21.79
3114,1956,59,1,1,350.52,22.23
3115,4105,834,0,0,144.88,119.94
3116,1780,1169,0,1,223.37,48.0
3117,2809,712,0,2,312.76,27.68
3118,3092,793,1,1,508.47,12.86
3119,2464,124,1,1,454.91,15.43
3120,2596,72,1,1,578.91,48.12
3121,1296,372,0,0,119.48,30.11
3122,29,838,0,0,167.63,55.81
3123,3697,686,1,1,540.21,29.64
3124,2402,612,0,2,145.85,59.95
3125,3021,900,0,2,147.36,21.45
3126,2722,444,0,1,299.51,33.67
3127,1139,688,1,0,301.08,50.51
3128,1022,793,2,0,841.72,43.49
3129,1983,1065,1,0,241.02,48.79
3130,82,185,0,1,265.48,29.5
3131,3218,1037,2,1,489.0,17.78
3132,1688,1159,1,2,1087.41,83.93
3133,2908,567,2,0,1572.42,56.99
3134,3032,324,0,1,161.5,50.07
3135,1587,95,1,1,199.77,6.65
3136,3810,378,2,2,857.18,73.5
3137,1996,124,0,1,208.94,0.0
3138,1278,553,1,0,355.86,41.33
3139,208,1126,0,3,278.45,16.54
3140,2073,644,0,0,675.75,56.41
3141,1319,1103,2,0,1456.87,35.21
3142,598,955,1,0,189.14,52.06
3143,2964,1099,0,2,376.16,6.26
3144,2869,1007,2,1,418.2,47.93
3145,1449,396,1,1,486.42,42.48
3146,3742,1080,1,1,246.75,25.61
3147,111,49,0,3,419.32,16.97
3148,406,481,0,2,45.0,28.77
3149,181,836,0,3,238.34,49.9
3150,1889,416,0,2,309.27,12.52
3151,3455,851,2,1,732.98,14.98
3152,3995,940,0,0,680.1,18.96
3153,3419,1099,1,0,521.87,31.62
3154,1985,1065,2,1,458.35,23.07
3155,3375,614,0,0,329.39,38.19
3156,2275,740,0,3,303.81,17.24
3157,2435,455,0,1,516.08,8.62
3158,478,469,1,0,342.24,60.98
3159,1278,553,1,2,262.49,7.71
3160,3936,93,2,2,384.9,26.29
3161,1861,439,1,2,303.42,15.89
3162,141,710,0,0,226.18,65.55
3163,9,974,0,2,183.84,10.25
3164,2048,782,0,2,277.61,35.59
3165,391,820,0,1,194.82,8.61
3166,1405,221,0,2,700.43,49.26
3167,3085,192,0,2,624.62,32.72
3168,2849,1020,1,0,377.26,22.98
3169,2867,425,0,0,717.88,28.86
3170,3566,528,0,0,722.29,16.28
3171,2443,799,0,3,178.08,30.53
3172,2977,684,0,1,131.09,35.45
3173,2147,611,0,2,96.52,66.56
3174,1029,535,1,0,203.97,18.94
3175,119,154,0,1,772.24,26.75
3176,1009,557,0,0,89.85,8.24
3177,3177,186,0,3,424.32,31.11
3178,1804,861,0,0,159.91,38.48
3179,1502,457,0,0,272.86,48.12
3180,3760,500,0,0,175.54,60.66
3181,912,207,1,3,387.52,24.1
3182,3416,311,0,2,708.2,55.25
3183,125,1081,0,1,344.2,106.64
3184,1205,1155,0,1,301.12,72.5
3185,3706,808,0,2,341.32,77.78
3186,4152,967,0,3,159.67,46.01
3187,1015,941,1,2,448.79,0.84
3188,1570,968,0,1,286.46,34.79
3189,914,1108,2,2,301.27,63.55
3190,2938,438,2,0,384.53,31.33
3191,1867,928,0,0,265.64,0.0
3192,1014,399,0,1,858.64,64.14
3193,189,559,1,1,226.73,52.76
3194,629,966,1,0,257.69,15.02
3195,2645,62,0,1,250.28,42.06
3196,1718,24,0,1,867.78,32.5
3197,1945,565,0,0,149.42,6.46
3198,613,1097,2,1,506.48,82.34
3199,604,210,1,1,246.98,12.3
3200,3346,51,1,1,483.14,44.47
3201,382,130,0,1,361.85,84.55
3202,892,558,1,2,296.55,49.0
3203,3683,1025,0,1,276.0,35.07
3204,703,964,0,1,332.43,26.2
3205,3984,1119,1,2,221.03,14.74
3206,602,270,2,0,1670.74,15.75
3207,560,325,0,0,151.31,10.86
3208,3908,336,0,0,346.8,12.29
3209,303,1016,0,0,79.94,14.52
3210,3449,558,0,0,149.65,38.11
3211,2464,124,0,0,296.46,13.08
3212,716,28,0,0,198.08,15.06
3213,1160,1149,0,0,221.8,5.86
3214,1032,856,2,0,428.25,7.73
3215,2420,517,1,1,567.11,43.77
3216,1671,61,1,0,452.84,7.23
3217,4088,15,1,0,451.74,12.54
3218,1419,554,0,1,82.2,103.96
3219,2161,651,0,0,128.8,45.62
3220,4054,9,0,2,243.18,30.04
3221,2112,1192,1,1,464.79,1.68
3222,2830,1111,0,0,335.95,12.21
3223,1699,1043,0,0,676.49,39.08
3224,3760,500,1,0,292.58,34.28
3225,3636,131,0,3,213.0,16.98
3226,2445,952,0,2,343.49,36.9
3227,1647,398,0,0,370.95,17.8
3228,4078,127,1,2,521.53,13.37
3229,558,547,1,0,467.58,37.27
3230,873,849,0,0,725.42,39.26
3231,1578,875,0,3,122.23,23.42
3232,2736,698,1,0,557.07,23.15
3233,2450,469,0,0,187.26,56.07
3234,3393,328,0,0,296.54,22.21
3235,2044,323,2,0,918.38,12.38
3236,1265,528,2,0,1746.32,68.91
3237,2178,156,2,0,806.77,152.93
3238,2027,821,2,0,376.14,71.5
3239,3113,525,0,2,165.96,101.98
3240,1920,513,1,0,171.39,12.35
3241,2874,711,0,1,339.25,11.51
3242,4198,63,1,3,372.03,28.01
3243,2479,420,0,0,215.19,64.0
3244,3806,789,0,2,336.43,36.17
3245,1049,699,1,2,443.38,14.95
3246,1225,897,0,1,348.8,10.44
3247,218,706,0,3,230.27,23.66
3248,428,191,0,1,276.51,20.5
3249,2459,493,1,3,469.61,13.15
3250,2497,20,0,3,338.64,17.63
3251,511,973,1,3,274.25,20.04
3252,3958,1195,0,1,212.95,12.7
3253,3878,589,1,2,280.37,45.19
3254,1431,14,1,2,220.42,53.1
3255,3277,695,1,0,479.09,41.07
3256,1765,961,0,2,332.04,6.89
3257,1007,1188,0,0,668.99,120.78
3258,3718,194,0,1,344.82,3.12
3259,3495,888,0,0,276.6,46.74
3260,1472,877,0,0,132.71,27.07
3261,3882,1138,0,2,207.21,56.64
3262,1436,1156,0,2,215.04,73.46
3263,2857,436,0,2,149.76,12.91
3264,1051,1169,0,0,174.77,22.53
3265,372,142,0,3,124.87,1.13
3266,3815,137,1,2,357.01,18.36
3267,40,392,1,1,304.59,42.45
3268,3443,896,0,3,149.61,33.41
3269,3072,1103,0,3,616.2,42.17
3270,3868,396,0,3,376.9,31.96
3271,3013,1110,0,0,333.58,96.32
3272,1033,286,2,1,621.19,13.93
3273,2811,859,0,0,569.97,21.56
3274,532,637,1,1,567.52,16.68
3275,1243,879,0,0,358.04,49.32
3276,1593,726,1,1,151.59,24.2
3277,1163,891,0,0,270.64,28.37
3278,4113,815,0,3,181.79,24.43
3279,4037,1137,1,0,213.45,25.63
3280,1126,250,0,2,246.68,47.54
3281,3848,61,1,2,365.36,48.97
3282,4150,378,2,2,913.77,49.9
3283,3372,83,0,2,766.11,38.68
3284,2173,588,0,2,286.74,29.1
3285,3129,477,1,1,982.41,32.66
3286,3183,978,0,1,142.79,18.12
3287,1332,31,1,2,726.11,58.91
3288,2035,675,0,0,68.58,34.69
3289,802,245,1,0,444.07,12.3
3290,2399,583,1,0,1244.32,14.99
3291,3566,528,0,1,680.51,21.66
3292,2173,588,0,3,371.18,50.86
3293,1767,57,2,0,570.61,10.29
3294,1561,1056,0,0,160.28,39.67
3295,2417,625,0,0,191.19,15.44
3296,798,998,2,1,458.7,63.1
3297,945,247,1,0,508.69,16.59
3298,2058,685,0,2,334.19,62.76
3299,3776,61,2,1,795.3,91.16
3300,2953,427,0,2,45.0,65.29
3301,859,517,0,2,334.61,85.05
3302,289,529,1,2,415.79,96.63
3303,257,680,0,1,685.09,31.09
3304,3534,804,1,2,188.09,83.83
3305,997,919,0,3,196.57,20.01
3306,81,345,2,1,848.2,40.31
3307,1890,850,2,0,211.53,49.07
3308,2430,949,1,2,258.71,10.99
3309,2307,492,0,0,142.84,6.2
3310,1122,73,1,1,240.74,15.99
3311,1201,732,0,2,167.78,18.41
3312,4163,777,1,2,308.75,29.92
3313,3203,731,0,3,212.26,52.28
3314,2839,1104,2,1,310.92,11.59
3315,2849,1020,1,2,339.17,44.54
3316,3677,457,2,2,811.09,60.23
3317,294,16,1,0,236.03,97.88
3318,1154,219,0,1,202.74,46.37
3319,4103,149,1,0,234.66,21.3
3320,382,130,0,3,468.22,15.97
3321,1464,455,2,0,1273.34,21.88
3322,21,606,2,0,548.79,30.51
3323,1215,91,0,0,289.11,3.85
3324,898,985,1,1,288.09,22.78
3325,353,869,1,2,543.11,17.05
3326,2613,412,0,0,321.13,38.39
3327,3108,573,1,1,203.97,79.3
3328,2067,814,1,0,1163.85,78.04
3329,2345,960,0,0,626.22,22.72
3330,2621,127,2,3,936.5,43.73
3331,323,1161,0,2,191.7,40.04
3332,579,1142,2,0,355.85,28.09
3333,3975,761,2,3,751.06,4.36
3334,941,1173,0,0,641.38,48.55
3335,3997,452,1,2,990.82,33.04
3336,2833,570,1,1,245.55,49.91
3337,3855,1181,2,3,900.6,4.07
3338,3381,744,1,0,209.99,24.74
3339,608,398,1,3,474.63,77.07
3340,4109,47,2,0,922.98,15.32
3341,2465,827,2,0,695.78,43.15
3342,2335,391,1,0,591.55,14.41
3343,1791,323,1,0,540.73,66.25
3344,3144,595,2,0,1303.78,30.69
3345,3469,1025,1,0,459.1,6.07
3346,4153,567,0,2,632.76,15.39
3347,2386,817,1,2,261.57,39.05
3348,352,129,2,2,424.45,8.99
3349,2651,775,0,3,220.54,31.75
3350,2097,607,1,3,514.53,87.27
3351,3531,323,0,3,418.83,47.85
3352,3825,212,0,1,202.88,34.29
3353,2251,1127,0,3,108.47,109.75
3354,2382,1124,0,0,188.32,14.59
3355,3943,388,1,1,774.02,20.44
3356,1675,967,0,1,276.88,39.54
3357,3831,466,0,1,346.75,51.87
3358,2790,373,0,2,242.44,47.49
3359,1928,446,1,0,422.78,16.42
3360,3296,281,0,0,260.52,34.42
3361,4055,284,0,0,221.49,3.88
3362,549,843,0,1,155.09,2.82
3363,3695,81,0,2,103.29,26.05
3364,618,1009,0,0,264.19,94.07
3365,3116,938,0,0,265.07,88.24
3366,1802,627,0,0,292.17,46.23
3367,3238,24,0,0,917.84,24.82
3368,2811,859,1,0,1023.42,15.43
3369,2393,897,0,0,354.29,20.57
3370,3830,673,0,0,234.6,66.41
3371,3730,237,0,2,425.73,68.98
3372,1500,567,0,2,654.27,41.35
3373,2345,960,2,3,1467.92,22.67
3374,3197,57,1,0,303.29,17.89
3375,3873,593,0,1,147.51,85.16
3376,1934,606,0,0,229.76,39.62
3377,2740,374,0,1,149.54,26.37
3378,1735,1123,1,2,226.58,6.02
3379,1983,1065,0,2,221.39,25.53
3380,1137,932,2,2,1690.51,7.9
3381,1033,286,0,0,233.33,54.42
3382,3824,729,1,1,304.4,23.04
3383,1062,462,2,2,767.47,8.34
3384,448,781,0,0,130.52,75.23
3385,3716,582,1,0,589.65,25.9
3386,274,294,0,0,596.05,32.36
3387,2662,667,0,2,206.27,13.52
3388,3839,622,1,0,294.06,9.52
3389,1968,635,1,2,1029.6,44.79
3390,2109,663,0,1,204.96,16.79
3391,3629,1003,0,2,247.63,0.0
3392,491,498,0,1,205.59,12.0
3393,765,499,1,1,510.13,35.53
3394,1262,502,2,0,1689.86,79.65
3395,1846,589,1,2,183.59,46.99
3396,3209,730,1,1,516.1,2.6
3397,1499,1023,0,1,310.03,54.13
3398,1011,460,2,3,388.01,33.65
3399,2495,307,0,0,323.79,16.01
3400,2861,1175,1,2,917.73,5.95
3401,2878,184,0,0,194.87,50.65
3402,3736,895,1,0,277.59,30.13
3403,888,737,0,0,225.4,19.09
3404,2080,1160,1,0,303.14,24.71
3405,3466,1039,0,0,104.06,41.03
3406,3430,1162,0,3,360.64,31.12
3407,3345,410,1,1,1039.85,38.44
3408,1112,124,0,1,297.73,17.24
3409,1960,1131,1,1,242.17,56.08
3410,2211,1109,1,2,825.74,7.27
3411,301,101,0,0,205.55,29.04
3412,157,377,0,3,405.16,69.68
3413,2493,645,0,0,164.53,19.8
3414,3919,523,0,0,298.51,28.26
3415,3998,163,0,0,231.55,15.36
3416,1757,753,0,2,229.5,4.49
3417,3945,513,1,2,157.41,7.61
3418,3955,152,0,0,155.53,22.18
3419,4101,140,0,0,244.9,34.85
3420,1820,406,0,2,171.06,90.78
3421,1097,753,1,1,437.65,21.0
3422,1341,298,1,3,1200.25,42.11
3423,2366,30,0,2,46.52,71.09
3424,1854,803,2,3,406.83,92.51
3425,1261,205,0,0,150.77,62.71
3426,2966,90,1,1,1150.19,16.73
3427,144,423,0,0,470.09,18.15
3428,985,620,0,1,764.9,98.05
3429,1821,497,1,3,1013.15,82.76
3430,3757,743,0,0,155.43,7.22
3431,1801,419,0,0,294.6,46.67
3432,1846,589,1,0,249.41,47.92
3433,3935,332,0,1,306.77,68.74
3434,2161,651,0,2,94.3,55.93
3435,3242,835,1,0,354.4,62.18
3436,946,264,0,0,389.4,4.72
3437,3671,752,1,0,272.09,48.19
3438,3127,225,0,0,744.72,41.38
3439,2783,402,1,0,1196.48,42.65
3440,2327,1175,1,3,1044.96,73.88
3441,120,219,1,2,176.06,44.96
3442,2698,1131,1,0,238.76,35.32
3443,4147,806,2,2,857.96,20.08
3444,2829,911,0,0,246.58,52.61
3445,394,769,1,1,174.11,31.49
3446,1753,493,1,0,225.65,82.44
3447,3636,131,1,0,146.88,11.87
3448,102,849,0,3,557.82,9.5
3449,644,779,0,3,259.13,15.27
3450,2783,402,0,1,785.85,25.56
3451,1307,1072,0,2,208.62,18.83
3452,2845,444,1,3,466.47,55.72
3453,194,710,1,0,274.83,78.2
3454,2783,402,0,2,802.66,41.18
3455,456,443,0,1,162.56,37.34
3456,1024,468,0,0,338.01,32.32
3457,3869,149,0,3,195.82,36.48
3458,2159,441,1,2,1088.65,52.48
3459,1941,555,0,0,630.12,42.78
3460,2378,394,0,0,811.55,8.22
3461,3502,907,1,2,403.47,24.87
3462,2685,724,0,3,193.18,55.84
3463,2110,764,0,0,112.84,19.58
3464,2299,1122,0,1,307.63,7.04
3465,1211,1129,2,3,476.37,29.39
3466,190,398,0,0,230.45,37.37
3467,3849,32,0,1,231.19,52.37
3468,3447,732,1,0,292.73,54.49
3469,1976,916,1,2,545.31,14.78
3470,1918,1053,1,0,609.97,38.83
3471,1403,444,2,0,650.95,15.18
3472,392,545,0,2,309.18,22.5
3473,2172,715,1,0,1221.5,17.28
3474,1373,35,1,1,1075.89,27.86
3475,3012,1022,1,2,296.5,18.72
3476,25,405,0,3,312.22,17.75
3477,358,31,1,1,503.57,14.04
3478,3836,977,1,2,141.01,60.32
3479,3202,541,0,0,200.97,18.29
3480,1583,621,1,2,589.48,23.99
3481,2074,568,0,3,194.24,31.64
3482,879,1155,2,0,591.22,30.6
3483,1050,197,2,2,391.34,30.13
3484,1915,837,1,0,360.99,87.91
3485,3649,426,0,2,155.06,16.1
3486,2760,289,0,3,92.91,56.39
3487,1063,405,0,2,415.3,54.86
3488,3835,69,2,2,258.35,52.62
3489,2612,935,0,2,66.34,8.83
3490,3438,547,0,2,353.17,39.33
3491,982,153,1,2,443.63,71.21
3492,1746,533,0,1,242.05,66.03
3493,1323,1031,1,2,1125.6,11.81
3494,289,529,1,0,434.0,115.94
3495,3626,915,0,3,348.23,18.34
3496,2479,420,0,0,246.32,17.21
3497,730,242,1,0,461.73,43.29
3498,17,113,0,2,253.46,23.32
3499,1118,974,1,2,280.46,25.07
3500,1564,513,0,2,159.05,43.43
3501,1543,812,0,2,744.28,53.84
3502,3191,849,0,1,666.66,21.52
3503,3428,22,1,1,294.85,9.64
3504,1062,462,1,0,496.7,26.86
3505,3901,1094,1,2,304.39,28.5
3506,2454,1097,2,0,620.95,113.04
3507,2349,405,0,1,358.95,32.79
3508,2561,533,2,0,747.06,24.2
3509,4074,433,0,0,235.53,2.18
3510,3298,752,0,0,175.99,54.02
3511,2048,782,0,2,207.72,0.52
3512,3759,255,1,0,972.5,22.29
3513,3842,1013,0,1,550.88,19.69
3514,1270,524,1,0,483.19,34.07
3515,592,22,2,0,403.03,44.73
3516,3233,1005,1,2,587.87,39.75
3517,3908,336,0,2,386.74,0.0
3518,2319,333,1,3,524.46,48.41
3519,2438,1151,2,1,608.41,12.3
3520,3069,535,0,0,167.44,66.78
3521,3322,377,1,0,590.47,18.41
3522,659,580,2,1,384.97,12.37
3523,3742,1080,0,2,239.15,59.25
3524,3909,149,0,0,206.9,68.17
3525,472,523,0,2,275.45,2.2
3526,3584,508,0,0,123.1,25.86
3527,3720,832,0,3,284.34,10.46
3528,3474,369,1,0,120.4,26.31
3529,31,166,1,0,403.91,11.53
3530,2668,532,1,2,936.16,48.23
3531,1719,915,1,0,431.13,23.44
3532,3261,127,2,0,836.0,21.11
3533,3719,659,0,0,632.78,70.05
3534,949,116,0,2,237.17,28.27
3535,1294,18,1,3,326.1,19.6
3536,3032,324,1,2,243.17,27.48
3537,1164,490,2,0,190.07,50.41
3538,3457,888,0,0,208.61,58.19
3539,3752,467,1,0,224.07,42.51
3540,2612,935,0,2,134.86,35.26
